date,Upper axis current_mean,Upper axis current_max,Upper axis current_std,Lower axis current_mean,Lower axis current_max,Lower axis current_std,Upper/X following error_mean,Upper/X following error_max,Upper/X following error_std,Lower/Y following error_mean,Lower/Y following error_max,Lower/Y following error_std,Upper/X velocity_mean,Upper/X velocity_max,Upper/X velocity_std,Lower/Y velocity_mean,Lower/Y velocity_max,Lower/Y velocity_std,Antenna azimuth velocity_mean,Antenna azimuth velocity_max,Antenna azimuth velocity_std,Antenna elevation velocity_mean,Antenna elevation velocity_max,Antenna elevation velocity_std,Movement warning_count,Antenna alarm_count,Antenna brake_count,samples,tracking_samples,tracking_ratio,failed_movement_attempts,failed_movement_rate,error_spikes,error_spike_ratio
2021-02-18,0.01778072986111111,3.481948,0.16929393960911454,0.05503008506944444,5.424482,0.4248916128786826,1.1928240740740744e-06,0.005213,0.00023031421908615318,-1.1627083333333332e-05,0.022157,0.0009177235607260074,0.0012379774305555553,5.035952,0.15007759281944785,-0.00030265474537037,5.077184,0.19896683909715604,11.851084194560185,1157.376653,108.43143703817323,0.00015098900462962896,6.937549,0.2161914671467911,183.0,0.0,8469.0,8641.0,162.0,0.018747830112255524,1.0,0.0001157273463719477,0.0,0.0
2021-02-19,0.010030575694444445,2.830164,0.11600363534053373,0.045348067129629625,5.710318,0.40297057935606506,1.8341435185185185e-06,0.005984,0.00018323193258564918,7.050925925925926e-07,0.019612,0.0005336491222176799,-0.0006661392361111111,0.207234,0.016035356499185388,-0.0013320668981481483,4.962973,0.14125626950035855,0.12742431898148152,1417.741291,29.391117560183297,0.00015135659722222245,5.016075,0.12428410591291267,134.0,0.0,8513.0,8641.0,120.0,0.013887281564633723,1.0,0.0001157273463719477,0.0,0.0
2021-02-20,0.008130385185185187,2.501389,0.09486530800615516,0.047046719328703704,5.211066,0.4146283725966745,-1.1293981481481482e-06,0.003058,0.00014891183853569013,-9.712384259259258e-06,0.023195,0.0007227569964519416,2.808576388888894e-05,5.015665,0.05551624341017464,4.90815972222227e-05,5.07866,0.13903080628224065,-38.26920814710648,1429.119397,203.78137894819918,-0.0018648921296296295,4.886176,0.13798276651359292,136.0,0.0,8510.0,8641.0,124.0,0.014350190950121513,2.0,0.0002314546927438954,0.0,0.0
2021-02-21,0.006038373263888889,1.820124,0.06837369909512597,0.04916929189814815,5.843623,0.430221172680579,-8.162037037037035e-07,0.003007,0.00010960563013851128,-6.451388888888892e-07,0.020738,0.0006607300145297285,7.032199074074062e-05,5.053347,0.05535737100411188,-0.0002826106481481484,5.048032,0.16045331083043293,0.2743408873842592,1411.51985,22.41574202991578,-3.559583333333322e-05,5.109363,0.16142917715893265,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-02-22,0.005382203472222223,1.861782,0.05536407777241515,0.0507448849537037,5.557787,0.44291355710171665,1.3449074074074073e-06,0.003096,0.00010767483739127557,-3.45162037037037e-06,0.011068,0.0005294183716315586,0.0004934987268518519,4.985684,0.06674475282086016,0.0008274480324074075,5.061716,0.14515082905680105,0.9535376055555556,1425.969434,37.99457426494855,-0.0007085167824074078,5.061716,0.15591077888372068,136.0,0.0,8510.0,8641.0,126.0,0.01458164564286541,1.0,0.0001157273463719477,0.0,0.0
2021-02-23,0.006017677662037037,1.65862,0.06299516045282595,0.04942928356481481,5.597522,0.43492816787149463,3.8113425925925933e-07,0.003268,0.00011119478977839246,2.752314814814816e-06,0.017967,0.0005499836792613374,-0.0006610883101851852,0.084373,0.010310227217601761,-2.3720717592592413e-05,5.021467,0.1397462300032631,1.285557539351852,1424.548422,40.98594885420113,-1.8996296296296278e-05,5.109946,0.13582552520875635,134.0,0.0,8512.0,8641.0,124.0,0.014350190950121513,1.0,0.0001157273463719477,0.0,0.0
2021-02-24,0.008429244212962964,2.187994,0.08985963383175051,0.048893280208333334,5.496902,0.43368238023445355,-1.0459490740740742e-06,0.003154,0.00015323016163686816,-2.516550925925925e-06,0.024561,0.0006340737159131068,-0.00041703622685185183,1.146746,0.01785846102885718,0.0009968680555555555,5.283942,0.13096982164139384,4.200970544328704,1423.308464,76.60565793919295,-0.00034978287037037026,5.044756,0.12447570831570307,134.0,0.0,8512.0,8641.0,124.0,0.014350190950121513,1.0,0.0001157273463719477,0.0,0.0
2021-02-25,0.009933996990740742,2.594317,0.10999048009612944,0.04753131805555556,5.25016,0.4267372345368528,-1.1126157407407416e-06,0.003587,0.00015478550121423649,-2.51412037037037e-06,0.010495,0.00046666386549762916,0.0001681284722222223,4.938876,0.05924816946581404,0.0008141644675925927,5.03797,0.13229313365715936,4.972154593749999,1424.978693,82.48431011297326,0.0002549864583333334,5.058227,0.12552976149717765,131.0,0.0,8515.0,8641.0,121.0,0.014003008911005671,1.0,0.0001157273463719477,0.0,0.0
2021-02-26,0.01713012349537037,3.419141,0.16442035351183626,0.05248092175925926,5.683401,0.43094672319067373,-7.013888888888887e-07,0.007194,0.00021528892271426679,4.7418981481481197e-07,0.030407,0.0009963517721321147,0.00013749120370370367,5.080781,0.10992734827984915,0.0005470759259259262,5.103644,0.16497049418963566,6.733221352777777,1424.693244,96.70785647945378,0.0010176730324074077,5.418318,0.16133946581476893,166.0,0.0,8483.0,8641.0,150.0,0.017359101955792152,1.0,0.0001157273463719477,0.0,0.0
2021-02-27,0.018767060416666665,3.533219,0.1782666253570844,0.05225683275462963,5.405255,0.4262160294238298,2.1528935185185186e-06,0.005117,0.00021057479283208993,3.0966435185185203e-06,0.030785,0.0008142504827315865,7.11766203703703e-05,4.952407,0.10306460880519286,-6.582337962962951e-05,5.179507,0.17490805666883077,7.935569818055557,1426.230914,105.86546113806237,0.0009326837962962962,5.440934,0.16633681676539727,170.0,0.0,8479.0,8641.0,153.0,0.017706283994907996,1.0,0.0001157273463719477,0.0,0.0
2021-02-28,0.025343143055555555,3.515275,0.2092144930181022,0.06057481249999999,5.690451,0.4441961127999204,-4.152893518518519e-06,0.005059,0.0002753795026401227,3.118055555555566e-07,0.025008,0.0008260845577131722,0.0004323097222222223,5.061672,0.1424272462673977,0.00038154467592592617,5.076156,0.2053228281927159,6.362667917708334,1423.673621,94.26148505747439,0.0005035708333333331,5.269017,0.19744446430266885,212.0,0.0,8440.0,8641.0,192.0,0.022219650503413957,1.0,0.0001157273463719477,0.0,0.0
2021-03-01,0.026064735300925925,3.580004,0.2148663667756183,0.06117705451388889,5.536637,0.4413703672102671,1.3511574074074079e-06,0.01038,0.0003257803010609655,4.100578703703702e-06,0.017969,0.0008080771159098728,-9.621226851851848e-05,4.886227,0.13085743722219526,-6.64077546296305e-05,5.087644,0.20136098803116673,8.23150487650463,1427.904742,109.24074661490182,-0.0010747283564814822,5.650362,0.19532395360748647,219.0,0.0,8434.0,8641.0,197.0,0.022798287235273697,1.0,0.0001157273463719477,0.0,0.0
2021-03-02,0.02655378472222222,3.604999,0.2171079548214288,0.06211568993055556,5.298868,0.44102152676001455,4.840972222222222e-06,0.007232,0.0002853667465824981,-1.6123842592592588e-06,0.027611,0.000825746462530356,-0.0012828324074074077,5.017785,0.15016322372615074,-0.0004434192129629627,5.122108,0.21795629790646612,9.946366651041666,1427.663909,119.2388047352008,-0.0010772659722222216,5.511539,0.21973717949574145,221.0,0.0,8431.0,8641.0,201.0,0.023261196620761485,1.0,0.0001157273463719477,0.0,0.0
2021-03-03,0.025551876273148148,3.412732,0.2152414732415396,0.060419559490740724,4.929075,0.43026685848188245,1.6526620370370358e-06,0.007479,0.00026517769851226074,-1.7522106481481482e-05,0.019747,0.0007934468414703914,-0.0002464032407407403,5.109939,0.12677028291973666,-0.0009174636574074068,5.061245,0.19991260310669934,17.955927190046296,1430.682887,157.56795052758912,-0.001197900694444445,6.108025,0.20313492876512043,218.0,0.0,8434.0,8641.0,197.0,0.022798287235273697,1.0,0.0001157273463719477,0.0,0.0
2021-03-04,0.04177575714716168,3.5303355,0.2550403115815196,0.10262452567355065,4.902798499999999,0.5259873238986988,5.74070302309083e-06,0.008715,0.0003473463923192174,-1.576301413303953e-07,0.0133435,0.0009265255391542102,0.0012984028948810906,5.0172565,0.1781860830134207,-0.0007995561534680927,3.176074,0.2604574141402932,35.347679604455244,726.727661,156.6091319137514,-0.0008970344469000275,6.0869295,0.26490866420338655,108.0,0.0,4218.0,4320.5,98.0,0.0379432023286969,0.5,7.055171440666009e-05,0.0,0.0
2021-03-05,0.02406655787037037,3.473617,0.20466336684561398,0.059965596874999985,6.104465,0.4336094375681656,-2.775578703703703e-06,0.00943,0.0002936947935670435,-5.12141203703704e-06,0.021411,0.0009101355258967409,6.808113425925915e-05,5.063955,0.14969740289823952,-0.0007496089120370373,4.994712,0.2090205578517161,24.908591169560182,1430.467092,186.7916252889624,0.0007675675925925924,6.99774,0.20799599508868294,210.0,0.0,8442.0,8641.0,188.0,0.021756741117926165,2.0,0.0002314546927438954,0.0,0.0
2021-03-06,0.017435807407407408,3.249306,0.1739801962170103,0.051498077314814816,6.585772,0.4131879594032027,-3.7282407407407415e-06,0.006937,0.0002456097523916264,-3.4605324074074077e-06,0.021322,0.0008082611526072073,-0.00023885405092592595,5.067308,0.09617656744424156,-0.0009874119212962965,5.086995,0.1653015388753476,1.7386052275462962,1422.59311,51.14540035744253,4.628252314814853e-05,5.408098,0.1603977449357122,168.0,0.0,8481.0,8641.0,152.0,0.017590556648536048,1.0,0.0001157273463719477,0.0,0.0
2021-03-07,0.011084110763888889,2.887204,0.1271010096122287,0.04450245081018518,5.799402,0.39590258421773644,1.5499999999999998e-06,0.006629,0.00016759481783641466,-1.637268518518518e-06,0.025447,0.0006095319839045816,3.0386458333333316e-05,4.918751,0.05552622575451475,0.00010004398148148176,5.051475,0.14059368840287934,-0.15016600428240745,27.080435,6.396890304734872,-9.272175925925941e-05,5.051475,0.13614038542223542,131.0,0.0,8515.0,8641.0,120.0,0.013887281564633723,1.0,0.0001157273463719477,0.0,0.0
2021-03-08,0.009234731828703704,2.712882,0.10762534407797816,0.045958024884259256,5.108524,0.4053484433720842,-1.8510416666666667e-06,0.005058,0.00013951749210872787,3.6692129629629623e-06,0.013646,0.0005127905857309488,-0.0005656047453703704,0.179252,0.015044170645812519,-0.00046527106481481444,5.012262,0.12923746823382604,0.24668171064814814,1408.039561,16.860566135652043,0.0007110590277777781,5.004972,0.11562924413842547,134.0,0.0,8512.0,8641.0,124.0,0.014350190950121513,2.0,0.0002314546927438954,0.0,0.0
2021-03-09,0.0066366842592592585,2.171331,0.08031793299522598,0.048973391435185185,6.053194,0.4312134885997374,-5.940972222222221e-07,0.003419,0.00014063404021650926,2.1520833333333343e-06,0.024543,0.000683603336705007,-0.00010796817129629622,3.932298,0.04404661227178206,-0.00014731655092592598,5.079348,0.14032837288268785,0.6141846173611113,1420.621445,37.98557812322685,0.0013180344907407413,5.079348,0.13197536458340622,134.0,0.0,8513.0,8641.0,122.0,0.014118736257377619,1.0,0.0001157273463719477,0.0,0.0
2021-03-10,0.005227916319444444,1.552232,0.057884949497147876,0.048680317824074074,5.160436,0.4269153324731752,1.590625e-06,0.004593,0.00012897621528539378,-1.887118055555556e-05,0.027363,0.000685006211881664,-0.0006188180555555554,0.085054,0.009815861452839875,4.5319560185184905e-05,5.092196,0.13825109615014905,0.3377240979166666,1419.701368,22.493818635074035,8.00681712962963e-05,5.092196,0.13250862854374043,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-03-11,0.005498143171296296,1.259987,0.05518251431632202,0.05034618356481481,5.337321,0.441236847216096,3.4166666666666685e-07,0.004161,9.923842738848985e-05,-1.4167361111111111e-05,0.017169,0.0005321372268912666,-0.0006217837962962963,0.049199,0.009385261924445899,-0.0009857422453703702,4.99824,0.13941269076665114,0.0726466462962963,38.673326,6.912687547646076,-6.750960648148167e-05,4.975742,0.13269908386507887,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-03-12,0.006675330555555556,1.877804,0.06961950797446628,0.04923709027777778,5.38731,0.4341201385334866,-1.917013888888889e-06,0.00422,0.00015027636596371338,-1.90856481481482e-07,0.011614,0.0006262159819929902,-0.0006471855324074073,0.118252,0.011851175857930836,-0.0005958820601851852,5.019067,0.148739824808539,3.869087607638889,1424.087241,73.49680918543498,-0.0005202302083333342,5.019067,0.14323595156481322,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-03-13,0.008669206018518519,2.32194,0.09480020257177049,0.048380197916666666,5.506516,0.43199698985700496,3.1504629629629643e-07,0.00425,0.00013446487616509866,-3.246296296296295e-06,0.017871,0.0005958284540814377,-0.0005382415509259258,0.16349,0.01364380450307314,0.00011925891203703661,4.949033,0.13893381464076368,3.595642103472222,1424.360905,70.36335060522029,0.0011144699074074076,5.033849,0.13270556013054444,133.0,0.0,8513.0,8641.0,122.0,0.014118736257377619,1.0,0.0001157273463719477,0.0,0.0
2021-03-14,0.010357770254629629,2.902585,0.11578643479313235,0.04658140787037038,5.373852,0.4188094330578443,-1.8127314814814817e-06,0.002826,0.00013019029364461242,-9.745370370370399e-08,0.015515,0.000536897695600951,-0.0006437378472222224,0.175787,0.01693820933340644,0.0011881481481481485,5.182031,0.13956847442260756,12.139375062500001,1426.43321,130.33445308353978,-0.00010711377314814814,4.936091,0.13234164422513234,131.0,0.0,8515.0,8641.0,120.0,0.013887281564633723,1.0,0.0001157273463719477,0.0,0.0
2021-03-15,0.017316754166666667,3.530656,0.1672022398296273,0.051753023379629635,5.505875,0.42510899097271726,-3.4270833333333295e-07,0.009189,0.00022687245645756216,1.6211226851851856e-05,0.023417,0.0006958301602657968,0.00025880821759259213,5.014129,0.10802676064666213,-0.0004826805555555549,5.059883,0.18074100627719963,13.581943277314815,1428.237587,138.1272276389192,-6.251736111111282e-06,5.221484,0.17423223616710332,169.0,0.0,8480.0,8641.0,154.0,0.017822011341279944,1.0,0.0001157273463719477,0.0,0.0
2021-03-16,0.01904781990740741,3.503098,0.1802419235479179,0.05201427546296296,5.422559,0.42185155994690837,-2.15474537037037e-06,0.005036,0.0002550118827037499,9.615277777777776e-06,0.034521,0.0009550495145903633,0.0008421930555555556,5.025214,0.12146553001089788,-0.00021136365740740713,5.088891,0.19512882157316644,5.544868300810185,1422.395041,87.81117995220919,-5.478206018518477e-05,5.191616,0.1857604704629944,171.0,0.0,8478.0,8641.0,156.0,0.01805346603402384,1.0,0.0001157273463719477,0.0,0.0
2021-03-17,0.02531821875,3.610126,0.21018956916172327,0.05965457199074075,5.047639,0.4343804670272908,6.2650462962963e-07,0.005972,0.00028358927341511927,4.334259259259259e-06,0.014086,0.0008247528219696064,-0.0015028516203703705,4.994888,0.12505265197018503,0.0005886800925925921,5.113707,0.2086704679820791,10.585071546875,1426.429714,123.02534582685882,-0.000476572222222222,5.791273,0.20327347509292235,215.0,0.0,8437.0,8641.0,195.0,0.0225668325425298,1.0,0.0001157273463719477,0.0,0.0
2021-03-18,0.026342824999999997,3.580645,0.21604479075880464,0.06117750069444446,5.115574,0.43843461795116184,5.095833333333333e-06,0.004509,0.00024142544687759472,9.056712962962973e-07,0.03233,0.001046017774534441,-0.00013702650462962978,5.013063,0.13010033507910607,9.316041666666655e-05,5.030674,0.1945441109255279,11.811416727430554,1428.915618,128.93037442150913,0.0010083276620370366,5.540146,0.1841197100194099,220.0,0.0,8433.0,8641.0,197.0,0.022798287235273697,1.0,0.0001157273463719477,0.0,0.0
2021-03-19,0.02637880127314815,3.46144,0.21833954402282127,0.06172225555555555,5.039308,0.4399375684290683,4.586921296296297e-06,0.005634,0.0002717998416497635,6.452083333333332e-06,0.027395,0.0008770937955095612,0.000584064699074074,5.10996,0.12245992882068057,-0.0012983248842592587,5.036157,0.20171859574031928,21.208502385069444,1430.590355,172.26778054475457,-1.692268518518583e-05,5.877167,0.1988724621008115,220.0,0.0,8432.0,8641.0,200.0,0.023145469274389537,1.0,0.0001157273463719477,0.0,0.0
2021-03-20,0.02547310081018519,3.472976,0.2130713575627325,0.06158710462962964,6.032685,0.4376535673702275,2.185879629629629e-06,0.011903,0.000273217268962667,-5.561226851851855e-06,0.036635,0.001027723718303438,-0.0006315553240740744,5.054085,0.1450433393106776,-0.0007759609953703709,5.050289,0.2192298228328754,57.39293360625,1433.955115,280.2409790139028,-0.0008588888888888887,5.701311,0.22151875380734523,218.0,0.0,8434.0,8641.0,198.0,0.02291401458164564,1.0,0.0001157273463719477,0.0,0.0
2021-03-21,0.02522490462962963,3.462722,0.21164534085671718,0.06133423506944445,5.942961,0.43897952123958534,4.550231481481482e-06,0.00736,0.0002915623434062597,-1.0416435185185185e-05,0.046656,0.0011587912098995872,0.0006687353009259258,5.00193,0.1363962012894184,0.0014063932870370369,5.064781,0.20385792486988125,76.88600397719907,1433.983208,321.8474914773786,-0.0006343769675925923,6.691675,0.20110871406049918,214.0,0.0,8439.0,8641.0,193.0,0.022335377849785905,1.0,0.0001157273463719477,0.0,0.0
2021-03-22,0.018371252314814814,3.409528,0.17841491319198324,0.05077633587962963,4.866909,0.40363384356530996,-6.414351851851854e-07,0.005649,0.0002548044680810546,1.601388888888889e-06,0.029141,0.000856417782061211,0.00032731597222222244,5.100948,0.11076767457342064,0.00035843680555555575,5.114192,0.1813104159636272,11.674292242939815,1426.0345,127.69031072279861,0.0010653443287037038,5.604016,0.17647984885641999,171.0,0.0,8478.0,8641.0,156.0,0.01805346603402384,1.0,0.0001157273463719477,0.0,0.0
2021-03-23,0.016934816898148148,3.333903,0.16501405300301838,0.052096240509259255,5.302713,0.4147340677436873,1.4697916666666672e-06,0.010248,0.000226842788950637,6.608680555555554e-06,0.037098,0.0008011427845952672,0.0002404109953703705,5.067463,0.127562132437656,0.0007167206018518512,4.995314,0.18237268109266058,24.198300393865747,1439.991143,345.17583772510613,-0.0009110221064814817,6.951502,0.1858203385724186,173.0,0.0,8476.0,8641.0,153.0,0.017706283994907996,3.0,0.0003471820391158431,0.0,0.0
2021-03-24,0.010531862962962962,2.803247,0.12093698274721702,0.045047651157407415,5.12711,0.40076000399825823,3.655092592592589e-07,0.00616,0.00017172245059177604,3.615277777777778e-06,0.020594,0.000631809730090356,-0.000624639351851852,4.757647,0.07584275995733444,0.0005762871527777777,5.135178,0.15016211985357641,-0.11971291932870375,37.91347,17.23816258980694,-0.0003238836805555554,5.162299,0.1430783278039787,131.0,0.0,8515.0,8641.0,121.0,0.014003008911005671,1.0,0.0001157273463719477,0.0,0.0
2021-03-25,0.008518181944444442,2.584704,0.101622387042726,0.047454766087962966,5.287973,0.4172070187613679,1.189814814814815e-06,0.003114,0.0001212915776129027,1.924768518518532e-07,0.018826,0.0005802071985131732,-0.0005520165509259258,0.152748,0.014023128291201418,-0.0003400054398148144,4.948458,0.14452893494219268,0.6387639513888888,1424.285425,31.26159398991865,0.0009298976851851848,5.093251,0.1326090236378252,133.0,0.0,8513.0,8641.0,123.0,0.014234463603749565,1.0,0.0001157273463719477,0.0,0.0
2021-03-26,0.006462753411423741,2.12711,0.07706384590862199,0.05051001606086222,5.66802,0.43571751145832266,9.830938292476757e-07,0.004591,0.00011710441871777938,-1.8172925975123782e-06,0.018272,0.0006046348667160669,-1.9928390291027632e-05,4.240658,0.04795289219137818,0.0005324889506098294,5.07394,0.14585328921753718,2.6910182624079213,1424.171613,77.87317299360487,-0.0010060311556575286,5.047162,0.14454958836758294,134.0,0.0,8153.0,8283.0,120.0,0.014487504527345164,2.0,0.00024145840878908608,0.0,0.0
2021-03-27,0.005656398529404216,1.148152,0.05423515687307924,0.052979687804003306,5.708716,0.4449791941226936,-1.109734715862329e-06,0.002356,0.00012457783291571774,-7.759462829887805e-07,0.0102715,0.0005518547277734093,0.00041279873271379743,3.5502765,0.05926467041800464,-0.0006341653650254572,2.9860925,0.14466670300688056,-0.17151140651303562,716.6274900000001,17.404786334553545,-0.0006765498880208272,4.988607,0.14497287330185696,67.5,0.0,4255.5,4320.5,62.5,0.015605248856336696,0.5,9.137426900584795e-05,0.0,0.0
2021-03-28,0.005709398379629629,1.425336,0.05808079630967188,0.04966546157407408,5.395642,0.43493326778234764,-2.620370370370373e-07,0.003236,0.00010710826283967088,8.286805555555554e-06,0.024093,0.0006812892246865623,-0.0006532318287037036,0.066926,0.009973231824104076,0.0005653718749999994,5.030506,0.15006351094353151,0.276153887037037,33.857903,7.159460104122833,0.0005731313657407403,5.030506,0.14626155960326465,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-03-29,0.007547428472222221,2.14185,0.07914910815200632,0.04988383981481481,5.404614,0.44156361687540474,2.6199074074074076e-06,0.007815,0.0001569419539697342,-4.940509259259261e-06,0.02121,0.0006435400599086508,-0.0005550092592592591,0.116602,0.012184403251944797,-0.00016662951388888883,5.046096,0.15928485723979965,4.08375215787037,1424.338449,75.13310460039469,0.00015177476851851833,5.007868,0.150035295457233,135.0,0.0,8511.0,8641.0,125.0,0.014465918296493461,1.0,0.0001157273463719477,0.0,0.0
2021-03-30,0.009457855208333333,2.650716,0.1048025794012208,0.047734562268518514,5.425764,0.4270998051820806,-5.86574074074074e-07,0.003695,0.00011987080634768943,-2.217361111111112e-06,0.019405,0.0005432535541526896,-3.902083333333207e-06,4.996385,0.05579172064181619,0.0002583324074074074,5.148628,0.15207276343262877,3.599547557523148,1422.302997,72.27228380486575,-0.0006224535879629626,5.082458,0.14289658394244137,133.0,0.0,8513.0,8641.0,123.0,0.014234463603749565,1.0,0.0001157273463719477,0.0,0.0
2021-03-31,0.011067940162037037,3.047426,0.12355008981472562,0.04552587013888889,5.38731,0.4143220564605446,7.150462962962962e-07,0.004235,0.00015766111008443787,-1.0144675925925914e-06,0.014009,0.0005503387020944312,0.00031558472222222245,5.018332,0.06452314711221467,-0.00027833148148148136,5.113767,0.14366385011718327,12.799586920601852,1423.659846,133.69794462090184,0.0005293087962962966,5.302408,0.13448674752593268,130.0,0.0,8516.0,8641.0,119.0,0.013771554218261775,1.0,0.0001157273463719477,0.0,0.0
