date,active_flag,health_index,risk_level,risk_score,p_critical_next_7d,weekly_forecast_level,rolling_7d_episode_count,rolling_7d_fault_duration,episode_trend_slope_14d,critical_next_7d
2018-02-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-02-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-03-31,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-04-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-01,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-02,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-03,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-04,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-05,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-07,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-08,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-10,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-11,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-13,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-14,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-15,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-16,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-17,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-18,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-19,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-20,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-21,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-22,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-23,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-24,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-05-31,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-06-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-07-31,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-08-31,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-09-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-22,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-23,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-24,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-25,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-26,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-27,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-28,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-29,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-30,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-10-31,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-01,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-02,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-03,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-04,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-05,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-06,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-07,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-08,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-09,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-10,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-11,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-12,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-13,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-14,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-15,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-16,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-17,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-18,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-19,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-20,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2018-11-21,False,100.0,Inactive,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
