day_index,moving_samples,is_operational
1865,8640,True
1866,7542,True
1867,4605,True
1868,8640,True
1869,8640,True
1870,8640,True
1871,8640,True
1872,8640,True
1873,8640,True
1874,8640,True
1875,8640,True
1876,8640,True
1877,7378,True
1878,3911,True
1879,8640,True
1880,8640,True
1881,8640,True
1882,8640,True
1883,8640,True
1884,8640,True
1885,8640,True
1886,8640,True
1887,8640,True
1888,8358,True
1889,4283,True
1890,8640,True
1891,8640,True
1892,5313,True
1893,5305,True
1894,8639,True
1895,8640,True
1896,8640,True
1897,8640,True
1898,8640,True
1899,8640,True
1900,8640,True
1901,8640,True
1902,8640,True
1903,8640,True
1904,8640,True
1905,8640,True
1906,8640,True
1907,8640,True
1908,8640,True
1909,8640,True
1910,7095,True
1911,5009,True
1912,8640,True
1913,8640,True
1914,8640,True
1915,8640,True
1916,8640,True
1917,8640,True
1918,8640,True
1919,8640,True
1920,8640,True
1921,5913,True
1922,5960,True
1923,8640,True
1924,8640,True
1925,8640,True
1926,8640,True
1927,8640,True
1928,8640,True
1929,8640,True
1930,8640,True
1931,8640,True
1932,5978,True
1933,6552,True
1934,7897,True
1935,4549,True
1936,2888,True
1937,1427,True
1938,7102,True
1939,8640,True
1940,8640,True
1941,8640,True
1942,8640,True
1943,8640,True
1944,8640,True
1945,8640,True
1946,8640,True
1947,8640,True
1948,8640,True
1949,8640,True
1950,8640,True
1951,8640,True
1952,8640,True
1953,8640,True
1954,8640,True
1955,8640,True
1956,8640,True
1957,8640,True
1958,8640,True
1959,8640,True
1960,8640,True
1961,8640,True
1962,8640,True
1963,8640,True
1964,8640,True
1965,8640,True
1966,8640,True
1967,8640,True
1968,8640,True
1969,8640,True
1970,8640,True
1971,8640,True
1972,8640,True
1973,8640,True
1974,8640,True
1975,8640,True
1976,8640,True
1977,8640,True
1978,8640,True
1979,8640,True
1980,8640,True
1981,8640,True
1982,8640,True
1983,8640,True
1984,8640,True
1985,8640,True
1986,8640,True
1987,8640,True
1988,8640,True
1989,8640,True
1990,8640,True
1991,8640,True
1992,8640,True
1993,8640,True
1994,8640,True
1995,8640,True
1996,8640,True
1997,8640,True
1998,8640,True
1999,8640,True
2000,8640,True
2001,8640,True
2002,8640,True
2003,8640,True
2004,8640,True
2005,8640,True
2006,8640,True
2007,8640,True
2008,8640,True
2009,8640,True
2010,8640,True
2011,8640,True
2012,8640,True
2013,8639,True
2014,8640,True
2015,8640,True
2016,8640,True
2017,8640,True
2018,8635,True
2019,8636,True
2020,8635,True
2021,8640,True
2022,8640,True
2023,8640,True
2024,8640,True
2025,8640,True
2026,8640,True
2027,8640,True
2028,8640,True
2029,8640,True
2030,8640,True
2031,8640,True
2032,8640,True
2033,8640,True
2034,8640,True
2035,8640,True
2036,8640,True
2037,8640,True
2038,8639,True
2039,8637,True
2040,8638,True
2041,8640,True
2042,8640,True
2043,8640,True
2044,8640,True
2045,8640,True
2046,8640,True
2047,8640,True
2048,8640,True
2049,8640,True
2050,8640,True
2051,8640,True
2052,8640,True
2053,8640,True
2054,8640,True
2055,8640,True
2056,8640,True
2057,8640,True
2058,8640,True
2059,8640,True
2060,8640,True
2061,8640,True
2062,8640,True
2063,8640,True
2064,8640,True
2065,8640,True
2066,8640,True
2067,8640,True
2068,8640,True
2069,8640,True
2070,8640,True
2071,8640,True
2072,8640,True
2073,8640,True
2074,8640,True
2075,8640,True
2076,8640,True
2077,8640,True
2078,8640,True
2079,8640,True
2080,8640,True
2081,8640,True
2082,8640,True
2083,8640,True
2084,8640,True
2085,8640,True
2086,8640,True
2087,8640,True
2088,8637,True
2089,8634,True
2090,8638,True
2091,8639,True
2092,8640,True
2093,8640,True
2094,8640,True
2095,8640,True
2096,8637,True
2097,4529,True
2098,7590,True
2099,8639,True
2100,8164,True
2101,0,False
2102,0,False
2103,0,False
2104,0,False
2105,0,False
2106,0,False
2107,527,True
2108,8640,True
2109,8640,True
2110,8640,True
2111,8640,True
2112,8640,True
2113,8640,True
2114,8640,True
2115,8640,True
2116,8640,True
2117,8640,True
2118,8640,True
2119,8640,True
2120,8640,True
2121,8640,True
2122,8640,True
2123,8640,True
2124,8640,True
2125,8640,True
2126,8640,True
2127,8614,True
2128,8640,True
2129,8640,True
2130,8640,True
2131,8640,True
2132,8640,True
2133,8640,True
2134,8640,True
2135,8639,True
2136,8640,True
2137,8640,True
2138,8640,True
2139,8638,True
2140,8640,True
2141,8640,True
2142,8640,True
2143,8640,True
2144,8640,True
2145,8640,True
2146,8640,True
2147,8640,True
2148,8640,True
2149,8637,True
2150,8640,True
2151,8640,True
2152,8640,True
2153,8640,True
2154,8640,True
2155,8640,True
2156,8640,True
2157,8640,True
2158,8640,True
2159,8640,True
2160,8640,True
2161,8640,True
2162,8640,True
2163,8640,True
2164,8640,True
2165,8640,True
2166,8640,True
2167,8640,True
2168,8640,True
2169,8640,True
2170,8640,True
2171,8640,True
2172,8640,True
2173,8640,True
2174,8640,True
2175,8640,True
2176,8640,True
2177,8640,True
2178,8640,True
2179,8640,True
2180,8640,True
2181,8640,True
2182,8640,True
2183,8640,True
2184,8639,True
2185,8640,True
2186,8640,True
2187,8640,True
2188,8640,True
2189,8640,True
2190,8640,True
2191,8640,True
2192,8640,True
2193,8640,True
2194,8640,True
2195,8640,True
2196,8640,True
2197,8640,True
2198,8640,True
2199,8640,True
2200,8640,True
2201,8640,True
2202,8640,True
2203,8640,True
2204,8640,True
2205,8640,True
2206,8640,True
2207,8640,True
2208,8640,True
2209,8640,True
2210,8640,True
2211,8640,True
2212,8640,True
2213,8640,True
2214,8640,True
2215,8640,True
2216,8640,True
2217,8640,True
2218,8640,True
2219,8640,True
2220,8640,True
2221,8640,True
2222,8640,True
2223,8640,True
2224,8640,True
2225,8640,True
2226,8640,True
2227,8640,True
2228,8640,True
2229,8640,True
2230,8640,True
2231,8640,True
2232,8640,True
2233,8640,True
2234,8640,True
2235,8640,True
2236,8640,True
2237,8640,True
2238,8640,True
2239,8640,True
2240,8640,True
2241,8640,True
2242,8640,True
2243,8640,True
2244,7276,True
2245,8640,True
2246,8640,True
2247,8640,True
2248,8640,True
2249,8640,True
2250,8640,True
2251,8640,True
2252,8640,True
2253,8640,True
2254,8640,True
2255,8640,True
2256,8640,True
2257,8640,True
2258,8640,True
2259,8640,True
2260,8640,True
2261,8640,True
2262,8640,True
2263,8640,True
2264,8640,True
2265,8640,True
2266,8640,True
2267,8640,True
2268,8640,True
2269,8640,True
2270,8640,True
2271,8640,True
2272,8640,True
2273,8640,True
2274,8640,True
2275,8640,True
2276,8640,True
2277,8640,True
2278,8640,True
2279,8640,True
2280,8640,True
2281,8640,True
2282,8640,True
2283,8640,True
2284,8640,True
2285,8640,True
2286,8640,True
2287,8640,True
2288,8640,True
2289,8640,True
2290,8640,True
2291,8640,True
2292,8640,True
2293,8640,True
2294,8640,True
2295,8640,True
2296,8640,True
2297,8640,True
2298,8640,True
2299,8640,True
2300,8640,True
2301,8640,True
2302,8640,True
2303,8640,True
2304,8640,True
2305,8640,True
2306,8640,True
2307,8639,True
2308,8640,True
2309,8640,True
2310,8640,True
2311,8640,True
2312,8640,True
2313,8640,True
2314,8639,True
2315,8640,True
2316,8640,True
2317,8640,True
2318,8640,True
2319,8640,True
2320,8640,True
2321,8640,True
2322,8640,True
2323,8640,True
2324,8640,True
2325,8640,True
2326,8640,True
2327,8640,True
2328,8640,True
2329,8640,True
2330,8640,True
2331,8640,True
2332,8640,True
2333,8640,True
2334,8640,True
2335,8640,True
2336,8640,True
2337,8640,True
2338,8640,True
2339,8640,True
2340,8640,True
2341,8640,True
2342,8640,True
2343,8640,True
2344,8640,True
2345,8640,True
2346,8640,True
2347,8640,True
2348,8640,True
2349,8640,True
2350,8640,True
2351,8640,True
2352,8640,True
2353,8640,True
2354,8640,True
2355,8640,True
2356,8640,True
2357,8640,True
2358,8640,True
2359,8640,True
2360,8640,True
2361,8640,True
2362,8640,True
2363,8640,True
2364,8640,True
2365,8640,True
2366,8640,True
2367,8640,True
2368,8640,True
2369,8640,True
2370,8640,True
2371,8640,True
2372,8640,True
2373,8640,True
2374,8640,True
2375,8640,True
2376,8640,True
2377,8640,True
2378,8640,True
2379,8640,True
2380,8640,True
2381,8640,True
2382,8640,True
2383,8640,True
2384,8640,True
2385,8640,True
2386,8640,True
2387,8640,True
2388,8640,True
2389,8640,True
2390,8640,True
2391,8640,True
2392,8640,True
2393,8638,True
2394,8638,True
2395,8640,True
2396,8638,True
2397,8638,True
2398,8640,True
2399,8638,True
2400,8636,True
2401,8635,True
2402,8638,True
2403,8640,True
2404,8640,True
2405,8640,True
2406,8637,True
2407,8640,True
2408,8639,True
2409,8640,True
2410,8638,True
2411,4565,True
2412,0,False
2413,0,False
2414,0,False
2415,0,False
2416,0,False
2417,0,False
2418,0,False
2419,0,False
2420,0,False
2421,0,False
2422,0,False
2423,0,False
2424,0,False
2425,0,False
2426,0,False
2427,0,False
2428,0,False
2429,0,False
2430,0,False
2431,0,False
2432,0,False
2433,0,False
2434,0,False
2435,0,False
2436,0,False
2437,0,False
2438,0,False
2439,0,False
2440,0,False
2441,0,False
2442,0,False
2443,0,False
2444,0,False
2445,0,False
2446,0,False
2447,0,False
2448,0,False
2449,0,False
2450,0,False
2451,0,False
2452,3348,True
2453,8640,True
2454,8640,True
2455,8640,True
2456,8640,True
2457,8640,True
2458,8640,True
2459,8640,True
2460,8640,True
2461,8640,True
2462,8640,True
2463,8640,True
2464,8640,True
2465,8640,True
2466,8640,True
2467,8640,True
2468,8640,True
2469,8640,True
2470,8640,True
2471,8640,True
2472,8640,True
2473,8640,True
2474,8640,True
2475,8640,True
2476,8640,True
2477,8640,True
2478,8640,True
2479,8640,True
2480,8640,True
2481,8640,True
2482,8640,True
2483,8640,True
2484,8640,True
2485,8640,True
2486,8640,True
2487,8640,True
2488,8640,True
2489,8640,True
2490,8640,True
2491,8640,True
2492,8640,True
2493,8640,True
2494,8640,True
2495,8640,True
2496,8640,True
2497,8640,True
2498,8640,True
2499,8640,True
2500,8640,True
2501,8640,True
2502,8640,True
2503,8640,True
2504,8640,True
2505,8640,True
2506,8640,True
2507,8640,True
2508,8640,True
2509,8640,True
2510,8640,True
2511,8640,True
2512,8640,True
2513,8640,True
2514,8640,True
2515,8640,True
2516,8640,True
2517,8640,True
2518,8640,True
2519,8640,True
2520,8640,True
2521,8640,True
2522,8640,True
2523,8640,True
2524,8640,True
2525,8640,True
2526,8640,True
2527,8640,True
2528,8640,True
2529,8640,True
2530,8640,True
2531,8640,True
2532,8640,True
2533,8640,True
2534,8640,True
2535,8640,True
2536,8640,True
2537,8640,True
2538,8640,True
2539,8640,True
2540,8640,True
2541,8640,True
2542,8640,True
2543,8640,True
2544,8640,True
2545,8640,True
2546,8640,True
2547,8640,True
2548,8640,True
2549,8640,True
2550,8640,True
2551,8640,True
2552,8640,True
2553,8640,True
2554,8640,True
2555,8640,True
2556,8640,True
2557,8640,True
2558,8640,True
2559,8640,True
2560,8640,True
2561,8640,True
2562,8640,True
2563,8640,True
2564,8640,True
2565,8640,True
2566,8640,True
2567,8640,True
2568,8640,True
2569,8640,True
2570,8640,True
2571,8640,True
2572,8640,True
2573,8640,True
2574,8640,True
2575,8640,True
2576,8640,True
2577,8640,True
2578,8640,True
2579,8640,True
2580,8640,True
2581,8640,True
2582,8640,True
2583,8640,True
2584,8640,True
2585,8640,True
2586,8640,True
2587,8640,True
2588,8637,True
2589,8637,True
2590,8638,True
2591,8638,True
2592,8638,True
2593,8639,True
2594,8640,True
2595,8640,True
2596,8639,True
2597,8634,True
2598,8636,True
2599,8637,True
2600,8637,True
2601,8635,True
2602,8635,True
2603,8640,True
2604,8640,True
2605,8640,True
2606,8640,True
2607,8640,True
2608,8636,True
2609,8637,True
2610,8639,True
2611,8637,True
2612,8637,True
2613,8640,True
2614,8639,True
2615,8640,True
2616,8640,True
2617,8640,True
2618,8640,True
2619,8640,True
2620,8640,True
2621,8640,True
2622,8640,True
2623,8640,True
2624,8640,True
2625,8640,True
2626,8640,True
2627,8640,True
2628,8640,True
2629,8640,True
2630,8640,True
2631,8640,True
2632,8640,True
2633,8640,True
2634,8640,True
2635,8640,True
2636,8640,True
2637,8640,True
2638,8640,True
2639,8640,True
2640,8640,True
2641,8640,True
2642,8640,True
2643,8640,True
2644,8640,True
2645,8640,True
2646,8640,True
2647,8640,True
2648,8640,True
2649,8640,True
2650,8640,True
2651,8640,True
2652,8640,True
2653,8639,True
2654,8637,True
2655,8640,True
2656,8640,True
2657,8640,True
2658,8640,True
2659,8640,True
2660,8640,True
2661,8640,True
2662,8640,True
2663,8640,True
2664,8640,True
2665,8640,True
2666,8640,True
2667,8640,True
2668,8640,True
2669,8640,True
2670,8640,True
2671,8640,True
2672,8640,True
2673,8640,True
2674,8640,True
2675,8640,True
2676,8640,True
2677,8640,True
2678,8640,True
2679,8640,True
2680,8640,True
2681,8640,True
2682,8640,True
2683,8640,True
2684,5858,True
2685,8640,True
2686,8638,True
2687,8640,True
2688,8640,True
2689,8640,True
2690,8640,True
2691,8640,True
2692,8640,True
2693,8640,True
2694,8640,True
2695,8640,True
2696,8640,True
2697,8640,True
2698,8640,True
2699,8640,True
2700,8640,True
2701,8640,True
2702,8640,True
2703,8640,True
2704,8640,True
2705,8640,True
2706,8640,True
2707,8640,True
2708,8640,True
2709,8640,True
2710,8640,True
2711,8640,True
2712,8640,True
2713,8640,True
2714,8640,True
2715,8640,True
2716,8640,True
2717,8640,True
2718,8640,True
2719,8640,True
2720,8640,True
2721,8640,True
2722,8640,True
2723,8640,True
2724,8640,True
2725,8640,True
2726,8640,True
2727,8640,True
2728,8640,True
2729,8640,True
2730,8640,True
2731,8640,True
2732,8640,True
2733,8640,True
2734,8640,True
2735,8640,True
2736,8640,True
2737,8640,True
2738,8640,True
2739,8640,True
2740,8640,True
2741,8640,True
2742,8640,True
2743,8640,True
2744,8640,True
2745,8640,True
2746,8640,True
2747,8640,True
2748,8640,True
2749,8640,True
2750,8640,True
2751,8640,True
2752,8640,True
2753,8640,True
2754,8640,True
2755,8640,True
2756,8640,True
2757,8640,True
2758,8640,True
2759,8640,True
2760,8640,True
2761,8640,True
2762,8640,True
2763,8640,True
2764,8640,True
2765,8640,True
2766,8640,True
2767,8640,True
2768,8640,True
2769,8640,True
2770,8640,True
2771,8640,True
2772,8640,True
2773,8640,True
2774,8640,True
2775,8640,True
2776,8640,True
2777,8640,True
2778,8640,True
2779,8640,True
2780,8640,True
2781,8640,True
2782,8640,True
2783,8640,True
2784,8638,True
2785,8640,True
2786,8640,True
2787,8640,True
2788,8640,True
2789,8640,True
2790,8640,True
2791,8640,True
2792,8640,True
2793,8640,True
2794,8640,True
2795,8640,True
2796,8640,True
2797,8640,True
2798,8640,True
2799,8640,True
2800,8640,True
2801,8640,True
2802,8640,True
2803,8640,True
2804,8640,True
2805,8640,True
2806,8640,True
2807,8640,True
2808,8640,True
2809,8640,True
2810,8640,True
2811,8640,True
2812,8640,True
2813,8640,True
2814,8639,True
2815,8640,True
2816,8640,True
2817,8640,True
2818,8640,True
2819,8640,True
2820,8640,True
2821,8640,True
2822,8640,True
2823,8640,True
2824,8640,True
2825,8640,True
2826,8640,True
2827,8640,True
2828,8640,True
2829,8640,True
2830,8640,True
2831,8640,True
2832,8640,True
2833,8640,True
2834,8639,True
2835,8640,True
2836,8640,True
2837,8640,True
2838,8640,True
2839,8640,True
2840,8640,True
2841,8640,True
2842,8640,True
2843,8640,True
2844,8640,True
2845,8640,True
2846,8640,True
2847,8640,True
2848,8640,True
2849,8640,True
2850,8640,True
2851,8640,True
2852,8640,True
2853,8640,True
2854,8640,True
2855,8640,True
2856,8640,True
2857,8640,True
2858,8640,True
2859,8640,True
2860,8640,True
2861,8640,True
2862,8033,True
2863,8640,True
2864,8640,True
2865,8640,True
2866,8640,True
2867,8640,True
2868,8640,True
2869,8640,True
2870,8640,True
2871,8640,True
2872,8640,True
2873,8640,True
2874,8640,True
2875,8640,True
2876,8640,True
2877,8640,True
2878,8640,True
2879,8640,True
2880,8640,True
2881,8640,True
2882,8640,True
2883,8640,True
2884,8640,True
2885,8640,True
2886,8640,True
2887,8640,True
2888,8640,True
2889,8640,True
2890,8640,True
2891,8640,True
2892,8640,True
2893,8640,True
2894,8640,True
2895,8639,True
2896,8640,True
2897,8640,True
2898,8640,True
2899,8640,True
2900,8640,True
2901,8640,True
2902,8640,True
2903,8640,True
2904,8640,True
2905,8640,True
2906,8640,True
2907,8640,True
2908,8640,True
2909,8640,True
2910,8640,True
2911,8640,True
2912,8640,True
2913,8640,True
2914,8640,True
2915,8640,True
2916,8640,True
2917,8640,True
2918,8640,True
2919,8640,True
2920,8640,True
2921,8640,True
2922,8640,True
2923,8640,True
2924,8640,True
2925,8640,True
2926,8640,True
2927,8640,True
2928,8640,True
2929,8640,True
2930,8640,True
2931,8640,True
2932,8640,True
2933,8640,True
2934,8640,True
2935,8640,True
2936,8640,True
2937,8640,True
2938,8640,True
2939,8640,True
2940,8640,True
2941,8640,True
2942,8640,True
2943,8640,True
2944,8640,True
2945,8640,True
2946,8640,True
2947,8640,True
2948,8640,True
2949,8640,True
2950,8640,True
2951,8640,True
2952,8640,True
2953,8640,True
2954,8640,True
2955,8640,True
2956,8640,True
2957,8640,True
2958,8640,True
2959,8640,True
2960,8640,True
2961,8640,True
2962,8640,True
2963,8640,True
2964,8640,True
2965,8640,True
2966,8640,True
2967,8640,True
2968,8640,True
2969,8640,True
2970,8640,True
2971,8640,True
2972,8640,True
2973,8640,True
2974,8640,True
2975,8640,True
2976,8640,True
2977,8640,True
2978,8640,True
2979,8640,True
2980,8640,True
2981,8640,True
2982,8640,True
2983,8640,True
2984,8640,True
2985,8640,True
2986,8640,True
2987,8640,True
2988,8640,True
2989,8640,True
2990,8640,True
2991,8640,True
2992,8640,True
2993,8640,True
2994,8640,True
2995,8640,True
2996,8640,True
2997,8640,True
2998,8640,True
2999,8640,True
3000,8640,True
3001,8640,True
3002,8640,True
3003,8640,True
3004,8640,True
3005,8640,True
3006,8640,True
3007,8640,True
3008,8640,True
3009,8640,True
3010,8640,True
3011,8640,True
3012,8640,True
3013,8640,True
3014,8640,True
3015,8640,True
3016,8640,True
3017,8640,True
3018,8640,True
3019,8640,True
3020,8640,True
3021,8640,True
3022,8640,True
3023,8640,True
3024,8640,True
3025,8640,True
3026,8640,True
3027,8640,True
3028,8640,True
3029,8640,True
3030,8640,True
3031,8640,True
3032,8640,True
3033,8640,True
3034,8640,True
3035,8640,True
3036,8640,True
3037,8640,True
3038,8640,True
3039,8640,True
3040,8640,True
3041,8640,True
3042,8640,True
3043,8640,True
3044,8640,True
3045,8640,True
3046,8640,True
3047,8640,True
3048,8640,True
3049,8640,True
3050,8640,True
3051,8640,True
3052,8640,True
3053,8640,True
3054,8640,True
3055,8640,True
3056,8640,True
3057,8640,True
3058,8640,True
3059,8640,True
3060,8640,True
3061,8640,True
3062,8640,True
3063,8640,True
3064,8640,True
3065,8640,True
3066,8640,True
3067,8640,True
3068,8640,True
3069,8640,True
3070,8640,True
3071,8640,True
3072,8640,True
3073,8640,True
3074,8640,True
3075,8640,True
3076,8640,True
3077,8640,True
3078,8640,True
3079,8640,True
3080,8640,True
3081,8640,True
3082,8640,True
3083,8640,True
3084,8640,True
3085,8640,True
3086,8640,True
3087,8640,True
3088,8640,True
3089,8640,True
3090,8640,True
3091,8640,True
3092,8640,True
3093,8640,True
3094,8640,True
3095,8640,True
3096,8640,True
3097,8640,True
3098,8640,True
3099,8640,True
3100,8640,True
3101,8640,True
3102,8640,True
3103,8640,True
3104,8640,True
3105,8640,True
3106,8640,True
3107,8640,True
3108,8640,True
3109,8640,True
3110,8640,True
3111,8640,True
3112,8640,True
3113,8640,True
3114,8640,True
3115,8640,True
3116,8640,True
3117,8640,True
3118,8640,True
3119,8640,True
3120,8640,True
3121,8640,True
3122,8640,True
3123,8640,True
3124,8640,True
3125,8640,True
3126,8640,True
3127,8640,True
3128,8640,True
3129,8640,True
3130,8640,True
3131,8264,True
3132,8181,True
3133,8640,True
3134,8640,True
3135,8640,True
3136,8640,True
3137,8640,True
3138,8640,True
3139,8640,True
3140,8640,True
3141,8640,True
3142,8640,True
3143,8640,True
3144,8640,True
3145,8640,True
3146,8640,True
3147,8640,True
3148,8640,True
3149,8640,True
3150,8640,True
3151,8640,True
3152,8640,True
3153,8640,True
3154,8640,True
3155,8640,True
3156,8640,True
3157,8640,True
3158,8640,True
3159,8640,True
3160,8640,True
3161,8640,True
3162,8640,True
3163,8640,True
3164,8640,True
3165,8640,True
3166,8640,True
3167,8640,True
3168,8640,True
3169,8640,True
3170,8640,True
3171,8640,True
3172,8640,True
3173,8640,True
3174,8640,True
3175,8640,True
3176,8640,True
3177,8640,True
3178,8640,True
3179,8640,True
3180,8640,True
3181,8640,True
3182,8640,True
3183,8640,True
3184,8640,True
3185,8640,True
3186,8640,True
3187,8640,True
3188,8640,True
3189,8640,True
3190,8640,True
3191,8640,True
3192,8640,True
3193,8640,True
3194,8640,True
3195,8640,True
3196,8640,True
3197,8640,True
3198,8640,True
3199,8640,True
3200,8640,True
3201,8640,True
3202,8640,True
3203,8640,True
3204,8640,True
3205,8640,True
3206,8640,True
3207,8640,True
3208,8640,True
3209,8640,True
3210,8640,True
3211,8640,True
3212,8640,True
3213,8640,True
3214,8640,True
3215,8640,True
3216,8640,True
3217,8640,True
3218,8640,True
3219,8640,True
3220,8640,True
3221,8640,True
3222,8640,True
3223,8640,True
3224,8640,True
3225,8640,True
3226,8640,True
3227,8640,True
3228,8640,True
3229,8640,True
3230,8640,True
3231,8640,True
3232,8640,True
3233,8640,True
3234,8640,True
3235,8640,True
3236,8640,True
3237,8640,True
3238,8640,True
3239,8640,True
3240,8640,True
3241,8640,True
3242,8640,True
3243,8640,True
3244,8640,True
3245,8640,True
3246,8640,True
3247,8640,True
3248,8640,True
3249,8640,True
3250,8640,True
3251,8640,True
3252,8640,True
3253,8640,True
3254,8640,True
3255,8640,True
3256,8640,True
3257,8640,True
3258,8640,True
3259,8640,True
3260,8640,True
3261,8640,True
3262,8640,True
3263,8640,True
3264,8640,True
3265,8640,True
3266,8640,True
3267,8640,True
3268,8640,True
3269,8640,True
3270,8640,True
3271,8640,True
3272,8640,True
3273,8640,True
3274,8640,True
3275,8640,True
3276,8640,True
3277,8640,True
3278,8640,True
3279,8640,True
3280,8640,True
3281,8640,True
3282,8640,True
3283,8640,True
3284,8640,True
3285,8640,True
3286,8640,True
3287,8640,True
3288,8640,True
3289,8640,True
3290,8640,True
3291,8640,True
3292,8640,True
3293,8640,True
3294,8640,True
3295,8640,True
3296,8640,True
3297,8640,True
3298,8640,True
3299,8640,True
3300,8640,True
3301,8640,True
3302,8640,True
3303,8640,True
3304,8640,True
3305,8640,True
3306,8640,True
3307,8640,True
3308,8640,True
3309,8640,True
3310,8640,True
3311,8640,True
3312,8640,True
3313,8640,True
3314,8640,True
3315,8640,True
3316,8640,True
3317,8640,True
3318,8640,True
3319,8640,True
3320,8640,True
3321,8640,True
3322,8640,True
3323,8640,True
3324,8640,True
3325,8640,True
3326,8640,True
3327,8640,True
3328,8640,True
3329,8640,True
3330,8640,True
3331,8640,True
3332,8640,True
3333,8640,True
3334,8640,True
3335,8640,True
3336,8640,True
3337,8640,True
3338,8640,True
3339,8640,True
3340,8640,True
3341,8640,True
3342,8640,True
3343,8640,True
3344,8640,True
3345,8640,True
3346,8640,True
3347,8640,True
3348,8640,True
3349,8640,True
3350,8640,True
3351,8640,True
3352,8640,True
3353,8640,True
3354,8640,True
3355,8640,True
3356,8640,True
3357,8640,True
3358,8640,True
3359,8640,True
3360,8640,True
3361,8640,True
3362,8640,True
3363,8640,True
3364,8640,True
3365,8640,True
3366,8640,True
3367,8639,True
3368,8640,True
3369,8639,True
3370,8640,True
3371,8640,True
3372,8640,True
3373,8640,True
3374,8640,True
3375,8640,True
3376,8640,True
3377,8540,True
3378,8640,True
3379,8640,True
3380,8640,True
3381,8640,True
3382,8640,True
3383,8640,True
3384,8640,True
3385,8640,True
3386,8640,True
3387,8640,True
3388,8640,True
3389,8640,True
3390,8640,True
3391,8640,True
3392,8640,True
3393,8640,True
3394,8640,True
3395,8640,True
3396,8640,True
3397,8640,True
3398,8640,True
3399,8640,True
3400,8640,True
3401,8640,True
3402,8640,True
3403,8640,True
3404,8640,True
3405,8640,True
3406,8640,True
3407,8640,True
3408,8640,True
3409,8640,True
3410,8640,True
3411,8640,True
3412,8640,True
3413,8640,True
3414,8640,True
3415,8640,True
3416,8640,True
3417,8640,True
3418,8640,True
3419,8640,True
3420,8640,True
3421,8640,True
3422,8640,True
3423,8640,True
3424,8640,True
3425,8640,True
3426,8640,True
3427,8640,True
3428,8640,True
3429,8640,True
3430,8640,True
3431,8640,True
3432,8640,True
3433,8640,True
3434,8638,True
3435,8639,True
3436,8640,True
3437,8640,True
3438,8640,True
3439,8640,True
3440,8640,True
3441,8640,True
3442,8640,True
3443,8640,True
3444,8640,True
3445,8640,True
3446,8640,True
3447,8640,True
3448,8640,True
3449,8640,True
3450,8640,True
3451,8640,True
3452,8640,True
3453,8640,True
3454,8640,True
3455,8640,True
3456,8639,True
3457,8640,True
3458,8640,True
3459,8640,True
3460,8640,True
3461,8640,True
3462,8640,True
3463,8640,True
3464,8640,True
3465,8640,True
3466,8640,True
3467,8640,True
3468,8640,True
3469,8640,True
3470,8640,True
3471,8639,True
3472,8640,True
3473,8640,True
3474,8640,True
3475,8640,True
3476,8640,True
3477,8640,True
3478,8640,True
3479,8640,True
3480,8640,True
3481,8640,True
3482,8640,True
3483,8640,True
3484,8640,True
3485,8640,True
3486,8640,True
3487,8640,True
3488,8640,True
3489,8640,True
3490,8640,True
3491,8640,True
3492,8640,True
3493,8640,True
3494,8640,True
3495,8640,True
3496,8640,True
3497,8640,True
3498,8640,True
3499,8640,True
3500,8640,True
3501,8640,True
3502,8640,True
3503,8640,True
3504,8640,True
3505,8640,True
3506,8640,True
3507,8640,True
3508,8640,True
3509,8640,True
3510,8640,True
3511,8640,True
3512,8640,True
3513,8640,True
3514,8640,True
3515,8640,True
3516,8640,True
3517,8640,True
3518,8640,True
3519,8640,True
3520,8640,True
3521,8640,True
3522,8640,True
3523,8640,True
3524,8640,True
3525,8640,True
3526,8640,True
3527,8640,True
3528,8640,True
3529,8640,True
3530,8640,True
3531,8640,True
3532,8640,True
3533,8640,True
3534,8640,True
3535,8640,True
3536,8640,True
3537,8640,True
3538,8640,True
3539,8640,True
3540,8640,True
3541,8640,True
3542,8640,True
3543,8640,True
3544,8640,True
3545,8640,True
3546,8640,True
3547,8640,True
3548,8640,True
3549,8640,True
3550,8640,True
3551,8640,True
3552,8640,True
3553,8640,True
3554,8640,True
3555,8640,True
3556,8640,True
3557,8640,True
3558,8640,True
3559,8640,True
3560,8640,True
3561,8640,True
3562,8640,True
3563,8640,True
3564,8640,True
3565,8640,True
3566,8640,True
3567,8640,True
3568,8640,True
3569,8640,True
3570,8640,True
3571,8640,True
3572,8640,True
3573,8640,True
3574,8640,True
3575,8640,True
3576,8640,True
3577,8640,True
3578,8640,True
3579,7571,True
3580,8640,True
3581,8640,True
3582,8640,True
3583,8640,True
3584,8640,True
3585,8640,True
3586,8640,True
3587,8640,True
3588,8640,True
3589,8639,True
3590,8640,True
3591,8640,True
3592,8640,True
3593,8640,True
3594,8640,True
3595,6631,True
