date,load_score_day,servo_instability,p_failure_day,p_intervention_day
2026-03-06,0.484901,0.18883201223418916,0.14226519956053166,0.049792819846186075
2026-03-07,0.465852,0.18883201223418916,0.14044015547582261,0.04915405441653791
2026-03-08,0.489431,0.18883201223418916,0.14269920920427842,0.04994472322149744
2026-03-09,0.515691,0.18883201223418916,0.14521512382785234,0.05082529333974832
2026-03-10,0.462975,0.18883201223418916,0.14016451623850265,0.049057580683475925
2026-03-11,0.462976,0.18883201223418916,0.14016461204637104,0.04905761421622986
2026-03-12,0.517376,0.18883201223418916,0.14537656008606722,0.05088179603012353
