date,Upper axis current_mean,Upper axis current_max,Upper axis current_std,Lower axis current_mean,Lower axis current_max,Lower axis current_std,Upper/X following error_mean,Upper/X following error_max,Upper/X following error_std,Lower/Y following error_mean,Lower/Y following error_max,Lower/Y following error_std,Upper/X velocity_mean,Upper/X velocity_max,Upper/X velocity_std,Lower/Y velocity_mean,Lower/Y velocity_max,Lower/Y velocity_std,Antenna azimuth velocity_mean,Antenna azimuth velocity_max,Antenna azimuth velocity_std,Antenna elevation velocity_mean,Antenna elevation velocity_max,Antenna elevation velocity_std,Movement warning_count,Antenna alarm_count,Antenna brake_count,samples,tracking_samples,tracking_ratio,failed_movement_attempts,failed_movement_rate,error_spikes,error_spike_ratio,Cabinet temperature_max,is_operational_day,failed_rate_norm,error_rate_norm,current_norm,temp_norm,error_rate_adjusted,health_index,health_status
2021-02-21,0.0060383732638888,1.820124,0.0683736990951259,0.0491692918981481,5.843623,0.430221172680579,-8.162037037037035e-07,0.003007,0.0001096056301385,-6.451388888888892e-07,0.020738,0.0006607300145297,7.032199074074062e-05,5.053347,0.0553573710041118,-0.0002826106481481,5.048032,0.1604533108304329,0.2743408873842592,1411.51985,22.41574202991578,-3.559583333333322e-05,5.109363,0.1614291771589326,135.0,0.0,8511.0,8641.0,125.0,0.0144659182964934,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.05309979697723526,0.0,0.0,0.8252975620704824,HEALTHY
2021-02-22,0.0053822034722222,1.861782,0.0553640777724151,0.0507448849537037,5.557787,0.4429135571017166,1.3449074074074073e-06,0.003096,0.0001076748373912,-3.45162037037037e-06,0.011068,0.0005294183716315,0.0004934987268518,4.985684,0.0667447528208601,0.0008274480324074,5.061716,0.145150829056801,0.9535376055555556,1425.969434,37.99457426494855,-0.0007085167824074,5.061716,0.1559107788837206,136.0,0.0,8510.0,8641.0,126.0,0.0145816456428654,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.04732961994487802,0.0,0.0,0.826163088625336,HEALTHY
2021-02-23,0.006017677662037,1.65862,0.0629951604528259,0.0494292835648148,5.597522,0.4349281678714946,3.8113425925925933e-07,0.003268,0.0001111947897783,2.752314814814816e-06,0.017967,0.0005499836792613,-0.0006610883101851,0.084373,0.0103102272176017,-2.3720717592592413e-05,5.021467,0.1397462300032631,1.285557539351852,1424.548422,40.98594885420113,-1.899629629629628e-05,5.109946,0.1358255252087563,134.0,0.0,8512.0,8641.0,124.0,0.0143501909501215,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.05291780553539707,0.0,0.0,0.8253248607867582,HEALTHY
2021-02-24,0.0084292442129629,2.187994,0.0898596338317505,0.0488932802083333,5.496902,0.4336823802344535,-1.0459490740740742e-06,0.003154,0.0001532301616368,-2.516550925925925e-06,0.024561,0.0006340737159131,-0.0004170362268518,1.146746,0.0178584610288571,0.0009968680555555,5.283942,0.1309698216413938,4.200970544328704,1423.308464,76.60565793919295,-0.0003497828703703,5.044756,0.124475708315703,134.0,0.0,8512.0,8641.0,124.0,0.0143501909501215,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.07412445982042687,0.0,0.0,0.8221438626440037,HEALTHY
2021-02-25,0.0099339969907407,2.594317,0.1099904800961294,0.0475313180555555,5.25016,0.4267372345368528,-1.1126157407407416e-06,0.003587,0.0001547855012142,-2.51412037037037e-06,0.010495,0.0004666638654976,0.0001681284722222,4.938876,0.059248169465814,0.0008141644675925,5.03797,0.1322931336571593,4.972154593749999,1424.978693,82.48431011297326,0.0002549864583333,5.058227,0.1255297614971776,131.0,0.0,8515.0,8641.0,121.0,0.0140030089110056,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.08735684270055938,0.0,0.0,0.8201590052119838,HEALTHY
2021-02-26,0.0171301234953703,3.419141,0.1644203535118362,0.0524809217592592,5.683401,0.4309467231906737,-7.013888888888887e-07,0.007194,0.0002152889227142,4.74189814814812e-07,0.030407,0.0009963517721321,0.0001374912037037,5.080781,0.1099273482798491,0.0005470759259259,5.103644,0.1649704941896356,6.733221352777777,1424.693244,96.70785647945378,0.0010176730324074,5.418318,0.1613394658147689,166.0,0.0,8483.0,8641.0,150.0,0.0173591019557921,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.1506376038789843,0.0,0.0,0.81066689103522,HEALTHY
2021-02-27,0.0187670604166666,3.533219,0.1782666253570844,0.0522568327546296,5.405255,0.4262160294238298,2.1528935185185186e-06,0.005117,0.000210574792832,3.0966435185185203e-06,0.030785,0.0008142504827315,7.11766203703703e-05,4.952407,0.1030646088051928,-6.582337962962951e-05,5.179507,0.1749080566688307,7.935569818055557,1426.230914,105.86546113806236,0.0009326837962962,5.440934,0.1663368167653972,170.0,0.0,8479.0,8641.0,153.0,0.0177062839949079,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.1650323778332853,0.0,0.0,0.8085076749420749,HEALTHY
2021-02-28,0.0253431430555555,3.515275,0.2092144930181022,0.0605748124999999,5.690451,0.4441961127999204,-4.152893518518519e-06,0.005059,0.0002753795026401,3.118055555555566e-07,0.025008,0.0008260845577131,0.0004323097222222,5.061672,0.1424272462673977,0.0003815446759259,5.076156,0.2053228281927159,6.362667917708334,1423.673621,94.2614850574744,0.0005035708333333,5.269017,0.1974444643026688,212.0,0.0,8440.0,8641.0,192.0,0.0222196505034139,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.22286064345554654,0.0,0.0,0.7998334350987357,HEALTHY
2021-03-01,0.0260647353009259,3.580004,0.2148663667756183,0.0611770545138888,5.536637,0.4413703672102671,1.351157407407408e-06,0.01038,0.0003257803010609,4.100578703703702e-06,0.017969,0.0008080771159098,-9.621226851851848e-05,4.886227,0.1308574372221952,-6.64077546296305e-05,5.087644,0.2013609880311667,8.23150487650463,1427.904742,109.24074661490182,-0.0010747283564814,5.650362,0.1953239536074864,219.0,0.0,8434.0,8641.0,197.0,0.0227982872352736,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.22920612758761547,0.0,0.0,0.7988816124789254,HEALTHY
2021-03-02,0.0265537847222222,3.604999,0.2171079548214288,0.0621156899305555,5.298868,0.4410215267600145,4.840972222222222e-06,0.007232,0.0002853667465824,-1.6123842592592588e-06,0.027611,0.0008257464625303,-0.0012828324074074,5.017785,0.1501632237261507,-0.0004434192129629,5.122108,0.2179562979064661,9.946366651041666,1427.663909,119.2388047352008,-0.0010772659722222,5.511539,0.2197371794957414,221.0,0.0,8431.0,8641.0,201.0,0.0232611966207614,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.2335066939567014,0.0,0.0,0.7982365275235626,HEALTHY
2021-03-03,0.0255518762731481,3.412732,0.2152414732415396,0.0604195594907407,4.929075,0.4302668584818824,1.6526620370370358e-06,0.007479,0.0002651776985122,-1.7522106481481482e-05,0.019747,0.0007934468414703,-0.0002464032407407,5.109939,0.1267702829197366,-0.0009174636574074,5.061245,0.1999126031066993,17.955927190046296,1430.682887,157.56795052758912,-0.0011979006944444,6.108025,0.2031349287651204,218.0,0.0,8434.0,8641.0,197.0,0.0227982872352736,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.22469618607475755,0.0,0.0,0.7995581037058541,HEALTHY
2021-03-04,0.0417757571471616,3.5303355,0.2550403115815196,0.1026245256735506,4.902798499999999,0.5259873238986988,5.74070302309083e-06,0.008715,0.0003473463923192,-1.576301413303953e-07,0.0133435,0.0009265255391542,0.001298402894881,5.0172565,0.1781860830134207,-0.000799556153468,3.176074,0.2604574141402932,35.347679604455244,726.727661,156.6091319137514,-0.0008970344469,6.0869295,0.2649086642033865,108.0,0.0,4218.0,4320.5,98.0,0.0379432023286969,0.5,7.055171440666009e-05,0.0,0.0,0,1,0.12944168583747787,0.0,0.36736454110091876,0.0,0.0,0.8866465602079973,HEALTHY
2021-03-05,0.0240665578703703,3.473617,0.2046633668456139,0.0599655968749999,6.104465,0.4336094375681656,-2.775578703703703e-06,0.00943,0.000293694793567,-5.12141203703704e-06,0.021411,0.0009101355258967,6.808113425925915e-05,5.063955,0.1496974028982395,-0.000749608912037,4.994712,0.2090205578517161,24.908591169560182,1430.467092,186.7916252889624,0.0007675675925925,6.99774,0.2079959950886829,210.0,0.0,8442.0,8641.0,188.0,0.0217567411179261,2.0,0.0002314546927438,0.0,0.0,0,1,0.9881227321510332,0.0,0.21163470375372942,0.0,0.0,0.5235995649689756,WARNING
2021-03-06,0.0174358074074074,3.249306,0.1739801962170103,0.0514980773148148,6.585772,0.4131879594032027,-3.7282407407407415e-06,0.006937,0.0002456097523916,-3.460532407407408e-06,0.021322,0.0008082611526072,-0.0002388540509259,5.067308,0.0961765674442415,-0.0009874119212962,5.086995,0.1653015388753476,1.7386052275462962,1422.59311,51.14540035744253,4.628252314814853e-05,5.408098,0.1603977449357122,168.0,0.0,8481.0,8641.0,152.0,0.017590556648536,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.15332570429262513,0.0,0.0,0.810263675973174,HEALTHY
2021-03-07,0.0110841107638888,2.887204,0.1271010096122287,0.0445024508101851,5.799402,0.3959025842177364,1.5499999999999998e-06,0.006629,0.0001675948178364,-1.637268518518518e-06,0.025447,0.0006095319839045,3.038645833333332e-05,4.918751,0.0555262257545147,0.0001000439814814,5.051475,0.1405936884028793,-0.1501660042824074,27.080435,6.396890304734872,-9.27217592592594e-05,5.051475,0.1361403854222354,131.0,0.0,8515.0,8641.0,120.0,0.0138872815646337,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.0974706275207372,0.0,0.0,0.8186419374889572,HEALTHY
2021-03-08,0.0092347318287037,2.712882,0.1076253440779781,0.0459580248842592,5.108524,0.4053484433720842,-1.8510416666666667e-06,0.005058,0.0001395174921087,3.6692129629629614e-06,0.013646,0.0005127905857309,-0.0005656047453703,0.179252,0.0150441706458125,-0.0004652710648148,5.012262,0.129237468233826,0.2466817106481481,1408.039561,16.860566135652043,0.0007110590277777,5.004972,0.1156292441384254,134.0,0.0,8512.0,8641.0,124.0,0.0143501909501215,2.0,0.0002314546927438,0.0,0.0,0,1,0.9881227321510332,0.0,0.08120769681064376,0.0,0.0,0.5431636160104385,WARNING
2021-03-09,0.0066366842592592,2.171331,0.0803179329952259,0.0489733914351851,6.053194,0.4312134885997374,-5.940972222222221e-07,0.003419,0.0001406340402165,2.1520833333333343e-06,0.024543,0.000683603336705,-0.0001079681712962,3.932298,0.044046612271782,-0.0001473165509259,5.079348,0.1403283728826878,0.6141846173611113,1420.621445,37.98557812322685,0.0013180344907407,5.079348,0.1319753645834062,134.0,0.0,8513.0,8641.0,122.0,0.0141187362573776,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.05836117963693446,0.0,0.0,0.8245083546715276,HEALTHY
2021-03-10,0.0052279163194444,1.552232,0.0578849494971478,0.048680317824074,5.160436,0.4269153324731752,1.590625e-06,0.004593,0.0001289762152853,-1.887118055555556e-05,0.027363,0.0006850062118816,-0.0006188180555555,0.085054,0.0098158614528398,4.5319560185184905e-05,5.092196,0.138251096150149,0.3377240979166666,1419.701368,22.493818635074035,8.00681712962963e-05,5.092196,0.1325086285437404,135.0,0.0,8511.0,8641.0,125.0,0.0144659182964934,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.04597286107445656,0.0,0.0,0.8263666024558992,HEALTHY
2021-03-11,0.0054981431712962,1.259987,0.055182514316322,0.0503461835648148,5.337321,0.441236847216096,3.4166666666666685e-07,0.004161,9.923842738848983e-05,-1.4167361111111111e-05,0.017169,0.0005321372268912,-0.0006217837962962,0.049199,0.0093852619244458,-0.0009857422453703,4.99824,0.1394126907666511,0.0726466462962963,38.673326,6.912687547646076,-6.750960648148167e-05,4.975742,0.1326990838650788,135.0,0.0,8511.0,8641.0,125.0,0.0144659182964934,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.04834916183362611,0.0,0.0,0.8260101573420239,HEALTHY
2021-03-12,0.0066753305555555,1.877804,0.0696195079744662,0.0492370902777777,5.38731,0.4341201385334866,-1.917013888888889e-06,0.00422,0.0001502763659637,-1.90856481481482e-07,0.011614,0.0006262159819929,-0.0006471855324074,0.118252,0.0118511758579308,-0.0005958820601851,5.019067,0.148739824808539,3.869087607638889,1424.087241,73.49680918543498,-0.0005202302083333,5.019067,0.1432359515648132,135.0,0.0,8511.0,8641.0,125.0,0.0144659182964934,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.05870102455833537,0.0,0.0,0.8244573779333174,HEALTHY
2021-03-13,0.0086692060185185,2.32194,0.0948002025717704,0.0483801979166666,5.506516,0.4319969898570049,3.150462962962965e-07,0.00425,0.000134464876165,-3.246296296296295e-06,0.017871,0.0005958284540814,-0.0005382415509259,0.16349,0.0136438045030731,0.000119258912037,4.949033,0.1389338146407636,3.595642103472222,1424.360905,70.36335060522029,0.0011144699074074,5.033849,0.1327055601305444,133.0,0.0,8513.0,8641.0,122.0,0.0141187362573776,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.07623461807008221,0.0,0.0,0.8218273389065555,HEALTHY
2021-03-14,0.0103577702546296,2.902585,0.1157864347931323,0.0465814078703703,5.373852,0.4188094330578443,-1.8127314814814817e-06,0.002826,0.0001301902936446,-9.7453703703704e-08,0.015515,0.0005368976956009,-0.0006437378472222,0.175787,0.0169382093334064,0.0011881481481481,5.182031,0.1395684744226075,12.1393750625,1426.43321,130.33445308353978,-0.0001071137731481,4.936091,0.1323416442251323,131.0,0.0,8515.0,8641.0,120.0,0.0138872815646337,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.09108338845940654,0.0,0.0,0.8196000233481567,HEALTHY
2021-03-15,0.0173167541666666,3.530656,0.1672022398296273,0.0517530233796296,5.505875,0.4251089909727172,-3.4270833333333295e-07,0.009189,0.0002268724564575,1.6211226851851856e-05,0.023417,0.0006958301602657,0.0002588082175925,5.014129,0.1080267606466621,-0.0004826805555555,5.059883,0.1807410062771996,13.581943277314815,1428.237587,138.1272276389192,-6.251736111111282e-06,5.221484,0.1742322361671033,169.0,0.0,8480.0,8641.0,154.0,0.0178220113412799,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.1522787827731119,0.0,0.0,0.810420714201101,HEALTHY
2021-03-16,0.0190478199074074,3.503098,0.1802419235479179,0.0520142754629629,5.422559,0.4218515599469083,-2.15474537037037e-06,0.005036,0.0002550118827037,9.615277777777776e-06,0.034521,0.0009550495145903,0.0008421930555555,5.025214,0.1214655300108978,-0.0002113636574074,5.088891,0.1951288215731664,5.544868300810185,1422.395041,87.81117995220919,-5.478206018518477e-05,5.191616,0.1857604704629944,171.0,0.0,8478.0,8641.0,156.0,0.0180534660340238,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.1675012997276843,0.0,0.0,0.8081373366579151,HEALTHY
2021-03-17,0.02531821875,3.610126,0.2101895691617232,0.0596545719907407,5.047639,0.4343804670272908,6.2650462962963e-07,0.005972,0.0002835892734151,4.334259259259259e-06,0.014086,0.0008247528219696,-0.0015028516203703,4.994888,0.125052651970185,0.0005886800925925,5.113707,0.2086704679820791,10.585071546875,1426.429714,123.02534582685882,-0.0004765722222222,5.791273,0.2032734750929223,215.0,0.0,8437.0,8641.0,195.0,0.0225668325425298,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.22264146595409753,0.0,0.0,0.7998663117239531,HEALTHY
2021-03-18,0.0263428249999999,3.580645,0.2160447907588046,0.0611775006944444,5.115574,0.4384346179511618,5.095833333333333e-06,0.004509,0.0002414254468775,9.056712962962972e-07,0.03233,0.0010460177745344,-0.0001370265046296,5.013063,0.130100335079106,9.316041666666657e-05,5.030674,0.1945441109255279,11.811416727430554,1428.915618,128.93037442150913,0.001008327662037,5.540146,0.1841197100194099,220.0,0.0,8433.0,8641.0,197.0,0.0227982872352736,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.231651572066942,0.0,0.0,0.7985147958070264,HEALTHY
2021-03-19,0.0263788012731481,3.46144,0.2183395440228212,0.0617222555555555,5.039308,0.4399375684290683,4.586921296296297e-06,0.005634,0.0002717998416497,6.452083333333332e-06,0.027395,0.0008770937955095,0.000584064699074,5.10996,0.1224599288206805,-0.0012983248842592,5.036157,0.2017185957403192,21.208502385069444,1430.590355,172.26778054475457,-1.692268518518583e-05,5.877167,0.1988724621008115,220.0,0.0,8432.0,8641.0,200.0,0.0231454692743895,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.2319679375376875,0.0,0.0,0.7984673409864146,HEALTHY
2021-03-20,0.0254731008101851,3.472976,0.2130713575627325,0.0615871046296296,6.032685,0.4376535673702275,2.185879629629629e-06,0.011903,0.0002732172689626,-5.561226851851855e-06,0.036635,0.0010277237183034,-0.000631555324074,5.054085,0.1450433393106776,-0.0007759609953703,5.050289,0.2192298228328754,57.39293360625,1433.955115,280.2409790139028,-0.0008588888888888,5.701311,0.2215187538073452,218.0,0.0,8434.0,8641.0,198.0,0.0229140145816456,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.2240034562769595,0.0,0.0,0.7996620131755238,HEALTHY
2021-03-21,0.0252249046296296,3.462722,0.2116453408567171,0.0613342350694444,5.942961,0.4389795212395853,4.550231481481482e-06,0.00736,0.0002915623434062,-1.0416435185185183e-05,0.046656,0.0011587912098995,0.0006687353009259,5.00193,0.1363962012894184,0.001406393287037,5.064781,0.2038579248698812,76.88600397719907,1433.983208,321.8474914773786,-0.0006343769675925,6.691675,0.2011087140604991,214.0,0.0,8439.0,8641.0,193.0,0.0223353778497859,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.2218208871938527,0.0,0.0,0.7999893985379898,HEALTHY
2021-03-22,0.0183712523148148,3.409528,0.1784149131919832,0.0507763358796296,4.866909,0.4036338435653099,-6.414351851851854e-07,0.005649,0.000254804468081,1.601388888888889e-06,0.029141,0.0008564177820612,0.0003273159722222,5.100948,0.1107676745734206,0.0003584368055555,5.114192,0.1813104159636272,11.674292242939815,1426.0345,127.6903107227986,0.0010653443287037,5.604016,0.1764798488564199,171.0,0.0,8478.0,8641.0,156.0,0.0180534660340238,1.0,0.0001157273463719,0.0,0.0,0,1,0.37052770751762715,0.0,0.16155175003308536,0.0,0.0,0.8090297691121049,HEALTHY
2021-03-23,0.0169348168981481,3.333903,0.1650140530030183,0.0520962405092592,5.302713,0.4147340677436873,1.4697916666666672e-06,0.010248,0.0002268427889506,6.608680555555554e-06,0.037098,0.0008011427845952,0.0002404109953703,5.067463,0.127562132437656,0.0007167206018518,4.995314,0.1823726810926605,24.198300393865747,1439.991143,345.17583772510613,-0.0009110221064814,6.951502,0.1858203385724186,173.0,0.0,8476.0,8641.0,153.0,0.0177062839949079,3.0,0.0003471820391158,0.0,0.0,0,1,1.0,0.0,0.1489201312737657,0.0,0.0,0.5276619803089351,WARNING
