date,Upper axis current_mean,Upper axis current_max,Upper axis current_std,Lower axis current_mean,Lower axis current_max,Lower axis current_std,Upper/X following error_mean,Upper/X following error_max,Upper/X following error_std,Lower/Y following error_mean,Lower/Y following error_max,Lower/Y following error_std,Upper/X velocity_mean,Upper/X velocity_max,Upper/X velocity_std,Lower/Y velocity_mean,Lower/Y velocity_max,Lower/Y velocity_std,Casting temperature_mean,Casting temperature_max,Casting temperature_std,Cabinet temperature_mean,Cabinet temperature_max,Cabinet temperature_std,Ambient temperature_mean,Ambient temperature_max,Ambient temperature_std
2018-05-17,33.694437859242974,86.987106,7.5473270792662,30.17705755943975,100.0,11.324815322923804,,,,,,,,,,,,,0.25997232978353974,720.0,18.988989371079654,-0.008379539067021647,11.264635,0.5416948327303476,-1.3853377917583054,86.783414,13.70739449279219
2018-05-18,36.25653738032407,91.046006,9.606646559545458,35.3637595425926,100.0,17.224023243242932,,,,,,,,,,,,,1.6834838491898148,1259.23365,39.757540609927794,-0.02723461678240741,11.221386,0.7249872777536174,-0.11677100254629631,88.005355,18.979719285645697
2018-05-19,34.518424906712966,86.306554,8.900470824409753,34.906093093749995,100.0,16.283362041460194,,,,,,,,,,,,,0.8220397344907409,1241.657151,26.51744704600867,-0.020542070949074075,11.197582,0.6275700323102368,-0.2092436105324074,82.3113,17.748435529646915
2018-05-20,34.543668725115744,88.455024,9.18229241284428,34.994607782291666,100.0,16.442490916923873,,,,,,,,,,,,,0.9239459486111111,968.8938,25.123583838010124,-0.015209580208333334,10.963264,0.589952479880541,0.28922938530092596,84.271871,18.04309706274075
2018-05-21,34.01135351157408,97.274739,9.25739225028948,33.37372453287037,100.0,14.68750565264007,,,,,,,,,,,,,0.6154580344907408,1092.048097,25.185567264093933,-0.009139410300925925,11.243726,0.643015710716468,-6.527068253009259,83.291876,25.185139045434713
2018-05-22,31.37364790011574,88.644236,7.263576476490772,32.067434285069446,100.0,11.267868980926337,,,,,,,,,,,,,0.5740015484953704,720.0,21.01764429917226,-0.0015511678240740753,11.309597,0.576320452669557,-3.628844449884259,79.193427,21.888549670477957
2018-05-23,33.004511323611105,100.0,8.20898085085528,31.949630044212967,100.0,12.10059295213554,,,,,,,,,,,,,0.7919324767361111,933.452079,23.395158766083487,-0.013013150115740741,11.245137,0.6157880533027348,0.17494197280092594,86.786118,13.452188478284754
2018-05-24,32.4120094690482,82.977035,7.034635820317459,31.800921332273063,100.0,12.27722314217124,,,,,,,,,,,,,0.3190216657695131,720.0,23.521637356584513,-0.015327040371910936,11.307954,0.5466617696987902,-0.2753414795693663,62.536748,12.571978643702268
2021-02-09,0.039668966010109816,3.430677,0.27185692816271084,0.12448109569461391,5.624439,0.6625035799172194,-6.164371622799372e-06,0.011588,0.0004492594759246402,3.095223984660972e-05,0.023401,0.0009621041056618575,-0.0025355950845389577,5.056381,0.15062443520499555,-0.0005043414676660277,5.088947,0.24109591040224956,30.665400034861424,34.9,2.6264287440382152,25.737859508453898,28.9,2.4520220825614176,27.038626459822208,30.1,1.256877896262351
2021-02-10,0.026659308369024193,3.563341,0.19027345204454466,0.11587993112628776,6.686392,0.6372363654379616,5.9658525292279205e-06,0.0121,0.0004596084115639924,1.3649149207084152e-05,0.024368,0.0009937173500293684,-0.0003409668943164718,5.006488,0.07700952552806517,0.0001424838522977197,5.151288,0.2260515533260549,30.207917583053597,34.6,2.7776740824520263,25.336022687811088,28.9,2.6525678066587712,27.470772080101863,30.7,1.538421638570165
2021-02-11,0.05097917559902767,3.687674,0.28507721386263485,0.14167230767449937,5.527024,0.687166243845712,-6.330362310452599e-06,0.010083,0.0004914483661015393,-2.028707026276189e-06,0.044212,0.0014470598009338304,-4.296689431647194e-05,5.107615,0.16899558501212208,0.0014359775436971873,5.216006,0.2684936988993498,30.561303391596248,35.1,2.8528086947645845,25.157425627966198,28.9,2.7067575377017485,27.717907165181156,30.6,1.7472009753182565
2021-02-12,0.06993141724537037,3.783807,0.3390896971784281,0.19634663703703706,5.850032,0.7841786227407653,-3.010416666666665e-07,0.027586,0.0006543232444334235,-2.1564120370370368e-05,0.095009,0.0020371256239015137,-0.0021525783564814815,5.022658,0.18979087237761372,-0.0006534304398148148,5.116068,0.3592239223120371,29.689166666666665,33.9,2.682845962952954,25.439687499999998,29.0,2.641764370679153,26.97045138888889,29.3,1.3120121498749389
2021-02-13,0.0555115693287037,3.689596,0.2928109461185191,0.18083557407407408,6.617176,0.774982807081584,-3.9284722222222225e-06,0.009558,0.0005474274555159341,-2.353935185185186e-06,0.027036,0.00142668422357204,-0.00036110613425925934,5.043374,0.1682352640699322,0.0021177002314814813,5.145394,0.3113716335170558,29.820104166666667,33.9,2.5173540033024877,25.355891203703703,29.0,2.7016648487442807,27.561215277777777,30.4,1.5036327211333431
2021-02-14,0.07234098043981481,3.488357,0.3541211232225568,0.1816929099537037,5.368725,0.746433648464169,-1.994618055555556e-05,0.008948,0.0006267314202884295,-2.8607638888888875e-06,0.02544,0.001592986518200857,-9.303101851851865e-05,5.078696,0.1465278909591784,-0.0008027357638888889,5.092157,0.33160114013934056,30.44662037037037,35.3,3.0368013500222584,25.15869212962963,29.0,2.7462311928676555,27.71363425925926,31.0,1.938994154534302
2021-02-15,0.028370822453703703,3.713309,0.2173713455580621,0.08945055625,5.220679,0.5433512910667734,6.644675925925925e-07,0.01077,0.00031876403759997654,-5.019328703703705e-06,0.023695,0.0011765540967219735,0.00041264467592592584,5.115763,0.12356918204284847,-0.0013981339120370372,5.156109,0.22611751679578138,29.521481481481484,34.1,2.7510398130350837,25.471666666666668,29.0,2.6727644619752637,27.561481481481483,31.4,2.104772770391846
2021-02-16,0.024398950457228848,3.5768,0.21066362378483056,0.06022528822780414,5.30015,0.4338525753658264,-6.0750086815603656e-06,0.009035,0.00033900133275740444,2.453790948026392e-05,0.043609,0.0011317100407212716,0.0005530481537214953,4.998022,0.1424207232986934,-0.00031534818844773687,5.086382,0.2059236256766387,28.768260215302696,33.1,2.6648809153528425,25.74046764671837,29.3,2.5245612776630373,27.091885634911446,31.6,2.2783233433070444
2021-02-17,0.022751993634259258,3.507584,0.201655515190893,0.05875295208333334,4.798334,0.4310650950052013,5.611342592592592e-06,0.011531,0.000298381052619992,5.0631944444444465e-06,0.16821,0.0020887640665689226,0.00039241307870370353,5.076369,0.13608855462283787,-0.0005434913194444444,5.127472,0.19452184429723385,28.393090277777777,31.8,2.310520824625051,25.808032407407406,29.3,2.4433269004118943,27.0271875,30.6,2.1219636909723447
2021-02-18,0.01778072986111111,3.481948,0.1692939396091145,0.05503008506944444,5.424482,0.42489161287868277,1.1928240740740742e-06,0.005213,0.0002303142190861532,-1.1627083333333334e-05,0.022157,0.0009177235607260085,0.0012379774305555555,5.035952,0.15007759281944766,-0.00030265474537037037,5.077184,0.19896683909715615,28.229814814814816,31.6,2.0903883163929904,25.869502314814813,29.0,2.3840319845366205,26.981689814814814,30.6,1.7506542467175854
2021-02-19,0.010030575694444445,2.830164,0.11600363534053383,0.04534806712962963,5.710318,0.402970579356066,1.8341435185185185e-06,0.005984,0.00018323193258564934,7.050925925925928e-07,0.019612,0.00053364912221768,-0.0006661392361111111,0.207234,0.016035356499185346,-0.0013320668981481479,4.962973,0.14125626950035902,27.324953703703706,29.5,1.523474531359186,26.157384259259256,29.2,2.211452707962142,26.611377314814813,29.2,1.170474026490923
2021-02-20,0.008130385185185185,2.501389,0.09486530800615514,0.047046719328703704,5.211066,0.41462837259667523,-1.1293981481481482e-06,0.003058,0.00014891183853569015,-9.71238425925926e-06,0.023195,0.0007227569964519426,2.8085763888888914e-05,5.015665,0.05551624341017464,4.908159722222235e-05,5.07866,0.13903080628224046,27.758506944444445,30.3,1.702210989427372,25.98403935185185,29.2,2.272246301740355,26.84119212962963,29.4,1.1248742246093621
2021-02-21,0.006038373263888889,1.820124,0.06837369909512604,0.04916929189814815,5.843623,0.4302211726805793,-8.162037037037038e-07,0.003007,0.00010960563013851119,-6.451388888888882e-07,0.020738,0.0006607300145297285,7.032199074074073e-05,5.053347,0.05535737100411182,-0.00028261064814814825,5.048032,0.16045331083043288,25.561689814814816,27.4,1.012211544467855,26.62070601851852,29.4,1.986579165615582,25.820891203703702,28.2,0.9962482659691778
2021-02-22,0.005382203472222222,1.861782,0.05536407777241522,0.0507448849537037,5.557787,0.4429135571017168,1.3449074074074075e-06,0.003096,0.00010767483739127562,-3.45162037037037e-06,0.011068,0.0005294183716315589,0.0004934987268518519,4.985684,0.06674475282085998,0.0008274480324074074,5.061716,0.1451508290568008,30.166226851851853,34.3,2.561645680170508,25.282245370370372,28.9,2.616187608248478,27.83099537037037,30.6,1.3906114279386992
2021-02-23,0.006017677662037037,1.65862,0.06299516045282608,0.04942928356481481,5.597522,0.4349281678714949,3.811342592592592e-07,0.003268,0.00011119478977839249,2.7523148148148153e-06,0.017967,0.0005499836792613369,-0.0006610883101851852,0.084373,0.010310227217601772,-2.3720717592592423e-05,5.021467,0.13974623000326308,30.530509259259258,35.3,3.073414293693715,25.278518518518517,29.0,2.6797149065171517,27.436886574074077,30.5,1.9536945997996196
2021-02-24,0.008429244212962964,2.187994,0.08985963383175075,0.048893280208333334,5.496902,0.43368238023445427,-1.045949074074074e-06,0.003154,0.00015323016163686835,-2.5165509259259255e-06,0.024561,0.0006340737159131062,-0.0004170362268518519,1.146746,0.017858461028857193,0.0009968680555555553,5.283942,0.1309698216413939,29.945324074074076,33.8,2.5117261997362306,25.38832175925926,28.9,2.532139781824295,27.56255787037037,30.7,1.7857481822272778
2021-02-25,0.009933996990740742,2.594317,0.10999048009612897,0.047531318055555556,5.25016,0.426737234536853,-1.1126157407407408e-06,0.003587,0.0001547855012142366,-2.514120370370371e-06,0.010495,0.0004666638654976289,0.00016812847222222218,4.938876,0.059248169465814064,0.0008141644675925926,5.03797,0.13229313365715936,30.444606481481483,34.6,2.5405016184680607,25.201099537037038,28.9,2.6254270468674283,27.862106481481483,30.6,1.4879223480301138
2021-02-26,0.01713012349537037,3.419141,0.16442035351183631,0.05248092175925926,5.683401,0.4309467231906744,-7.013888888888889e-07,0.007194,0.00021528892271426687,4.7418981481481483e-07,0.030407,0.0009963517721321145,0.00013749120370370373,5.080781,0.10992734827984943,0.0005470759259259259,5.103644,0.16497049418963555,31.390023148148146,35.9,2.800236872460631,24.9890625,28.9,2.716300987175134,28.01716435185185,30.6,1.5215283638310417
2021-02-27,0.018767060416666665,3.533219,0.17826662535708387,0.052256832754629626,5.405255,0.42621602942383013,2.1528935185185186e-06,0.005117,0.00021057479283208947,3.0966435185185182e-06,0.030785,0.0008142504827315897,7.117662037037043e-05,4.952407,0.10306460880519255,-6.58233796296297e-05,5.179507,0.17490805666883094,31.278541666666666,35.7,2.8102853282181695,25.023807870370373,28.8,2.6986119380279057,27.896689814814813,30.7,1.6571132918940596
2021-02-28,0.025343143055555555,3.515275,0.20921449301810177,0.060574812500000005,5.690451,0.44419611279992066,-4.152893518518518e-06,0.005059,0.0002753795026401225,3.1180555555555563e-07,0.025008,0.0008260845577131729,0.0004323097222222221,5.061672,0.14242724626739744,0.00038154467592592617,5.076156,0.2053228281927165,29.90253472222222,34.1,2.5796629200909527,25.48605324074074,29.0,2.5840909942200487,27.360810185185183,30.4,1.5132853165240994
2021-03-01,0.026064735300925925,3.580004,0.2148663667756185,0.06117705451388889,5.536637,0.44137036721026707,1.3511574074074074e-06,0.01038,0.00032578030106096583,4.100578703703703e-06,0.017969,0.0008080771159098769,-9.621226851851865e-05,4.886227,0.1308574372221951,-6.640775462962973e-05,5.087644,0.20136098803116673,30.581631944444442,34.8,2.6801602669533446,25.235358796296296,28.9,2.6430410364883827,27.669212962962963,30.5,1.7069589443259103
2021-03-02,0.026553784722222223,3.604999,0.2171079548214281,0.06211568993055556,5.298868,0.44102152676001455,4.840972222222222e-06,0.007232,0.0002853667465824973,-1.6123842592592596e-06,0.027611,0.000825746462530357,-0.0012828324074074073,5.017785,0.15016322372615043,-0.0004434192129629627,5.122108,0.21795629790646567,30.217083333333335,34.3,2.6229449261580067,25.3377662037037,28.8,2.568830387074361,27.52267361111111,30.8,1.5640852921761765
2021-03-03,0.025551876273148148,3.412732,0.21524147324153953,0.06041955949074074,4.929075,0.43026685848188234,1.6526620370370368e-06,0.007479,0.0002651776985122608,-1.7522106481481482e-05,0.019747,0.0007934468414703913,-0.0002464032407407408,5.109939,0.12677028291973647,-0.0009174636574074072,5.061245,0.19991260310669923,29.76402777777778,33.9,2.5571020065222627,25.48462962962963,28.9,2.553935810732234,27.35436342592593,30.5,1.5787531692738244
2021-03-04,0.025229355439814815,3.5768,0.2109972862701166,0.06054091273148148,5.082888,0.4339113951411395,5.678240740740742e-07,0.010258,0.0002841060277615179,-1.1505787037037035e-06,0.013555,0.0007655193393422191,0.0005189792824074074,5.036078,0.14284306205790542,-0.0011101453703703703,5.015584,0.2093198599751467,30.221979166666667,34.2,2.5401244954521585,25.355115740740743,29.0,2.5932836819662164,27.578541666666666,30.8,1.410230082598751
2021-03-05,0.02406655787037037,3.473617,0.20466336684561356,0.059965596875,6.104465,0.433609437568166,-2.775578703703704e-06,0.00943,0.0002936947935670435,-5.1214120370370375e-06,0.021411,0.0009101355258967404,6.808113425925898e-05,5.063955,0.14969740289823946,-0.0007496089120370368,4.994712,0.20902055785171633,29.27111111111111,32.7,2.161852101022287,25.635416666666668,29.0,2.4353581156622877,27.268090277777777,30.1,1.2829932161663054
2021-03-06,0.017435807407407408,3.249306,0.17398019621701102,0.051498077314814816,6.585772,0.4131879594032022,-3.7282407407407415e-06,0.006937,0.00024560975239162674,-3.460532407407408e-06,0.021322,0.0008082611526072055,-0.000238854050925926,5.067308,0.0961765674442417,-0.0009874119212962963,5.086995,0.1653015388753477,29.12894675925926,33.4,2.6324136935257028,25.722303240740743,29.4,2.49903401097715,27.031643518518518,30.3,1.6024935953445498
2021-03-07,0.011084110763888889,2.887204,0.12710100961222887,0.04450245081018518,5.799402,0.39590258421773605,1.5500000000000002e-06,0.006629,0.0001675948178364148,-1.6372685185185188e-06,0.025447,0.0006095319839045818,3.038645833333335e-05,4.918751,0.05552622575451485,0.00010004398148148153,5.051475,0.1405936884028791,29.08185185185185,33.9,2.6545654481532037,25.69207175925926,29.0,2.4890752598986685,27.098599537037035,30.8,1.525056877084386
2021-03-08,0.009234731828703704,2.712882,0.10762534407797826,0.04595802488425926,5.108524,0.4053484433720854,-1.8510416666666667e-06,0.005058,0.00013951749210872768,3.669212962962963e-06,0.013646,0.0005127905857309473,-0.0005656047453703704,0.179252,0.01504417064581251,-0.000465271064814815,5.012262,0.12923746823382565,29.21568287037037,33.0,2.3580384905156255,25.61476851851852,28.9,2.4409421027552014,27.258819444444445,30.2,1.3344712493194704
2021-03-09,0.006636684259259259,2.171331,0.08031793299522602,0.048973391435185185,6.053194,0.4312134885997377,-5.940972222222223e-07,0.003419,0.00014063404021650907,2.152083333333334e-06,0.024543,0.0006836033367050079,-0.00010796817129629634,3.932298,0.044046612271782096,-0.0001473165509259258,5.079348,0.14032837288268832,28.450532407407408,32.1,2.2930141357914042,25.926678240740742,29.4,2.3578665664960465,26.873761574074074,29.8,1.3827815931898884
2021-03-10,0.005227916319444444,1.552232,0.0578849494971478,0.048680317824074074,5.160436,0.426915332473175,1.590625e-06,0.004593,0.00012897621528539348,-1.8871180555555556e-05,0.027363,0.0006850062118816648,-0.0006188180555555555,0.085054,0.009815861452839877,4.531956018518514e-05,5.092196,0.13825109615014905,27.452118055555555,29.9,1.5239243164695069,26.098807870370372,29.2,2.199140034415072,26.682118055555556,29.1,0.985574106280275
2021-03-11,0.005498143171296296,1.259987,0.05518251431632209,0.05034618356481481,5.337321,0.4412368472160958,3.416666666666667e-07,0.004161,9.923842738848992e-05,-1.4167361111111111e-05,0.017169,0.0005321372268912669,-0.0006217837962962964,0.049199,0.009385261924445897,-0.0009857422453703702,4.99824,0.13941269076665158,28.594594907407405,32.1,2.107726639041701,25.774039351851854,28.9,2.3439194626406796,27.074837962962963,29.9,1.164779549388804
2021-03-12,0.006675330555555556,1.877804,0.06961950797446612,0.04923709027777778,5.38731,0.4341201385334861,-1.9170138888888887e-06,0.00422,0.00015027636596371316,-1.9085648148148185e-07,0.011614,0.0006262159819929887,-0.0006471855324074073,0.118252,0.01185117585793088,-0.0005958820601851851,5.019067,0.14873982480853898,28.80542824074074,31.7,1.8064249590595507,25.76246527777778,28.9,2.3273891107584115,27.09277777777778,29.5,1.0783631822508197
2021-03-13,0.008669206018518519,2.32194,0.0948002025717706,0.048380197916666666,5.506516,0.4319969898570049,3.150462962962963e-07,0.00425,0.00013446487616509858,-3.246296296296296e-06,0.017871,0.0005958284540814383,-0.0005382415509259259,0.16349,0.013643804503073146,0.00011925891203703699,4.949033,0.1389338146407643,30.259537037037035,34.4,2.6547455286688186,25.392800925925926,28.9,2.5420025733104707,27.514247685185186,30.1,1.3674974676358125
2021-03-14,0.01035777025462963,2.902585,0.11578643479313208,0.04658140787037037,5.373852,0.41880943305784474,-1.8127314814814812e-06,0.002826,0.00013019029364461212,-9.745370370370382e-08,0.015515,0.0005368976956009499,-0.0006437378472222222,0.175787,0.016938209333406475,0.0011881481481481482,5.182031,0.13956847442260736,30.300046296296294,34.2,2.4758783036338112,25.313449074074075,28.8,2.532358869121432,27.76162037037037,30.5,1.2453219938033668
2021-03-15,0.017316754166666667,3.530656,0.1672022398296276,0.05175302337962963,5.505875,0.4251089909727166,-3.4270833333333326e-07,0.009189,0.00022687245645756235,1.6211226851851853e-05,0.023417,0.0006958301602657977,0.0002588082175925926,5.014129,0.10802676064666222,-0.0004826805555555553,5.059883,0.18074100627719936,30.9371875,35.3,2.7993430524331275,25.174560185185186,28.9,2.658918826546021,27.772094907407407,30.8,1.6220326565461538
2021-03-16,0.019047819907407407,3.503098,0.18024192354791857,0.052014275462962965,5.422559,0.42185155994690976,-2.15474537037037e-06,0.005036,0.00025501188270374964,9.615277777777778e-06,0.034521,0.0009550495145903648,0.0008421930555555555,5.025214,0.12146553001089777,-0.00021136365740740743,5.088891,0.19512882157316677,29.47458333333333,34.3,2.8112777546390686,25.615405092592592,28.9,2.538322541915095,27.118564814814814,30.8,1.8894294206347377
2021-03-17,0.025318218750000003,3.610126,0.21018956916172396,0.059654571990740736,5.047639,0.4343804670272917,6.265046296296297e-07,0.005972,0.00028358927341511943,4.33425925925926e-06,0.014086,0.0008247528219696092,-0.0015028516203703702,4.994888,0.12505265197018497,0.0005886800925925923,5.113707,0.20867046798207928,29.80039351851852,33.2,2.2620207544384905,25.40037037037037,28.9,2.551890887572139,27.721435185185186,30.9,1.6402553381172245
2021-03-18,0.026342825,3.580645,0.21604479075880417,0.06117750069444445,5.115574,0.43843461795116173,5.095833333333333e-06,0.004509,0.0002414254468775953,9.056712962962964e-07,0.03233,0.001046017774534441,-0.0001370265046296297,5.013063,0.13010033507910612,9.316041666666669e-05,5.030674,0.19454411092552792,30.736493055555552,34.6,2.6146900784714595,25.161550925925926,28.8,2.6482860599201663,27.788935185185185,30.6,1.8531085062609742
2021-03-19,0.02637880127314815,3.46144,0.2183395440228211,0.061722255555555564,5.039308,0.4399375684290697,4.586921296296297e-06,0.005634,0.00027179984164976386,6.452083333333332e-06,0.027395,0.0008770937955095619,0.0005840646990740738,5.10996,0.12245992882068113,-0.0012983248842592594,5.036157,0.20171859574031872,30.330405092592596,34.3,2.3965167111014116,25.237118055555555,28.8,2.6146259405203023,27.692013888888887,30.4,1.5291665648166652
2021-03-20,0.025473100810185185,3.472976,0.21307135756273246,0.06158710462962962,6.032685,0.43765356737022665,2.1858796296296295e-06,0.011903,0.00027321726896266716,-5.561226851851852e-06,0.036635,0.0010277237183034377,-0.000631555324074074,5.054085,0.14504333931067812,-0.0007759609953703703,5.050289,0.21922982283287518,31.18436342592593,35.0,2.3820065132957664,24.9775,28.8,2.6630821830615865,28.202395833333334,30.4,1.3438916355578696
2021-03-21,0.02522490462962963,3.462722,0.21164534085671724,0.06133423506944444,5.942961,0.4389795212395861,4.550231481481482e-06,0.00736,0.00029156234340626,-1.0416435185185185e-05,0.046656,0.001158791209899584,0.0006687353009259259,5.00193,0.13639620128941835,0.0014063932870370369,5.064781,0.20385792486988127,29.628541666666667,33.6,2.345865272845531,25.56224537037037,28.9,2.5335485861643248,27.30738425925926,30.2,1.4714133236949172
2021-03-22,0.018371252314814814,3.409528,0.17841491319198366,0.05077633587962963,4.866909,0.40363384356531024,-6.414351851851853e-07,0.005649,0.0002548044680810546,1.601388888888889e-06,0.029141,0.0008564177820612114,0.0003273159722222223,5.100948,0.11076767457342067,0.0003584368055555556,5.114192,0.18131041596362688,30.349525462962966,34.3,2.516155878416746,25.251006944444445,28.8,2.6035906012534804,27.823900462962964,30.5,1.7301522619936314
2021-03-23,0.016934816898148148,3.333903,0.1650140530030187,0.052096240509259255,5.302713,0.4147340677436875,1.4697916666666665e-06,0.010248,0.00022684278895063683,6.608680555555555e-06,0.037098,0.0008011427845952669,0.00024041099537037018,5.067463,0.12756213243765577,0.0007167206018518519,4.995314,0.18237268109266067,30.67630787037037,34.6,2.5584492799409704,25.16378472222222,28.9,2.65885330469524,27.85357638888889,30.4,1.6015976761611068
2021-03-24,0.010531862962962962,2.803247,0.1209369827472171,0.04504765115740741,5.12711,0.4007600039982589,3.6550925925925916e-07,0.00616,0.00017172245059177596,3.6152777777777775e-06,0.020594,0.0006318097300903537,-0.0006246393518518519,4.757647,0.07584275995733439,0.0005762871527777778,5.135178,0.1501621198535762,28.736041666666665,32.0,2.1140279303198355,25.7690625,28.9,2.387213217049679,26.907384259259256,29.8,1.584346862714622
2021-03-25,0.008518181944444444,2.584704,0.10162238704272596,0.047454766087962966,5.287973,0.4172070187613676,1.189814814814815e-06,0.003114,0.00012129157761290316,1.924768518518518e-07,0.018826,0.0005802071985131729,-0.0005520165509259259,0.152748,0.01402312829120143,-0.0003400054398148151,4.948458,0.14452893494219293,30.339293981481482,34.5,2.567785272444121,25.203576388888887,28.9,2.627775091572426,27.76125,30.7,1.4471484068338867
2021-03-26,0.006462753411423741,2.12711,0.07706384590862198,0.050510016060862216,5.66802,0.4357175114583224,9.830938292476755e-07,0.004591,0.00011710441871777949,-1.8172925975123777e-06,0.018272,0.0006046348667160656,-1.9928390291027693e-05,4.240658,0.04795289219137819,0.0005324889506098297,5.07394,0.145853289217537,30.67483395725154,35.2,2.7169688503735316,25.14990943122811,28.9,2.67217190861434,27.699154691462386,30.9,1.5949215177199154
2021-03-27,0.005268342361111111,1.669515,0.05451666774763659,0.04931927777777778,6.159581,0.43321355883052304,-1.4133101851851852e-06,0.002468,0.00012496101907269726,3.899305555555555e-07,0.010766,0.00055059077105124,0.0003204880787037037,4.896631,0.05850114917233235,-0.0008569373842592591,5.010916,0.1394310806330707,28.434965277777778,31.2,1.6892045712483126,25.804108796296298,28.9,2.3462146636227805,26.942604166666666,29.6,1.1699525253090415
